scope,factor,factor_column,blockchain,level,metric,statistic,aggregation,total_configuration_cells,contributing_configuration_cells,metric_observations,minimum_n_metric,maximum_n_metric,point_estimate,ci_lower,ci_upper
six_workloads,workload,workload,Diem,GAFAM,energy_observed,sample_std_pct,median,10,10,136,10,19,15.534465684556785,10.747309017822865,16.401791417050774
six_workloads,workload,workload,Diem,Gaming,energy_observed,iqr_pct,mean,10,10,139,10,25,18.39947628462015,13.241610833547242,23.506245926055207
six_workloads,workload,workload,Diem,Gaming,energy_observed,iqr_pct,median,10,10,139,10,25,17.839574310014875,11.421110865634446,22.905564881351513
six_workloads,workload,workload,Diem,Gaming,energy_observed,sample_std_pct,mean,10,10,139,10,25,15.014676191441477,12.192850923476108,16.129921731531546
six_workloads,workload,workload,Diem,Gaming,energy_observed,sample_std_pct,median,10,10,139,10,25,14.477765482462981,11.336416535025919,15.267515670097415
six_workloads,workload,workload,Diem,PayPal,energy_observed,iqr_pct,mean,10,10,142,11,23,16.249754601287144,12.310750445797753,19.908619358065586
six_workloads,workload,workload,Diem,PayPal,energy_observed,iqr_pct,median,10,10,142,11,23,17.02236300809632,10.875294890423422,19.95846252554258
six_workloads,workload,workload,Diem,PayPal,energy_observed,sample_std_pct,mean,10,10,142,11,23,12.797094550413927,10.769479695464925,13.56899341398255
six_workloads,workload,workload,Diem,PayPal,energy_observed,sample_std_pct,median,10,10,142,11,23,12.083021848683586,9.847849148882121,13.510101747512602
six_workloads,workload,workload,Diem,VISA,energy_observed,iqr_pct,mean,10,10,137,9,23,13.716432090450786,10.594536433173456,17.397947971366857
six_workloads,workload,workload,Diem,VISA,energy_observed,iqr_pct,median,10,10,137,9,23,13.311492629931026,9.342659715937284,17.51542865947371
six_workloads,workload,workload,Diem,VISA,energy_observed,sample_std_pct,mean,10,10,137,9,23,11.360159932630577,9.506979314605731,11.972005076148307
six_workloads,workload,workload,Diem,VISA,energy_observed,sample_std_pct,median,10,10,137,9,23,10.57561100013289,8.780148613570955,12.034703626841264
six_workloads,workload,workload,Ethereum,DDoS,energy_observed,iqr_pct,mean,10,10,130,11,14,19.354722618077815,14.402879350349277,23.539487394898025
six_workloads,workload,workload,Ethereum,DDoS,energy_observed,iqr_pct,median,10,10,130,11,14,17.936839563885144,12.97242225168886,23.440977827367252
six_workloads,workload,workload,Ethereum,DDoS,energy_observed,sample_std_pct,mean,10,10,130,11,14,14.84567003830181,12.510714876441558,15.544262264969095
six_workloads,workload,workload,Ethereum,DDoS,energy_observed,sample_std_pct,median,10,10,130,11,14,14.82829415230224,11.73855765659616,16.06105996584655
six_workloads,workload,workload,Ethereum,FIFA,energy_observed,iqr_pct,mean,10,10,133,12,16,18.933333888087326,14.335800700258956,22.480780638869305
six_workloads,workload,workload,Ethereum,FIFA,energy_observed,iqr_pct,median,10,10,133,12,16,17.770622182531646,13.154950494414575,22.698825935318595
six_workloads,workload,workload,Ethereum,FIFA,energy_observed,sample_std_pct,mean,10,10,133,12,16,13.646169941361794,11.512103118757468,14.26364739294644
six_workloads,workload,workload,Ethereum,FIFA,energy_observed,sample_std_pct,median,10,10,133,12,16,14.050101213539774,11.141374020568978,14.57978090283336
six_workloads,workload,workload,Ethereum,GAFAM,energy_observed,iqr_pct,mean,10,10,132,13,15,18.23843853243436,14.075079487914728,22.89381751723107
six_workloads,workload,workload,Ethereum,GAFAM,energy_observed,iqr_pct,median,10,10,132,13,15,15.861765826188513,11.815603184887637,23.460608027375002
six_workloads,workload,workload,Ethereum,GAFAM,energy_observed,sample_std_pct,mean,10,10,132,13,15,14.106095415410602,11.94642077239681,14.90538145363373
six_workloads,workload,workload,Ethereum,GAFAM,energy_observed,sample_std_pct,median,10,10,132,13,15,13.30406996991614,11.06196023122769,14.850146677303657
six_workloads,workload,workload,Ethereum,Gaming,energy_observed,iqr_pct,mean,10,10,132,13,15,16.850889437045574,12.616598539342258,20.96690081247467
six_workloads,workload,workload,Ethereum,Gaming,energy_observed,iqr_pct,median,10,10,132,13,15,18.882459435712956,11.452004634413912,20.23092203193988
six_workloads,workload,workload,Ethereum,Gaming,energy_observed,sample_std_pct,mean,10,10,132,13,15,13.860452618069848,11.471865773944575,14.781337402307052
six_workloads,workload,workload,Ethereum,Gaming,energy_observed,sample_std_pct,median,10,10,132,13,15,13.63388560401742,10.540342875775359,14.866597918364418
six_workloads,workload,workload,Ethereum,PayPal,energy_observed,iqr_pct,mean,10,10,134,13,15,16.75262776591321,13.026174876324989,21.255447257598288
six_workloads,workload,workload,Ethereum,PayPal,energy_observed,iqr_pct,median,10,10,134,13,15,13.627857498005033,11.179391165591474,20.7838193479468
six_workloads,workload,workload,Ethereum,PayPal,energy_observed,sample_std_pct,mean,10,10,134,13,15,13.72681939295541,11.438537408789118,14.610365336923499
six_workloads,workload,workload,Ethereum,PayPal,energy_observed,sample_std_pct,median,10,10,134,13,15,12.639396593403504,10.226433734123479,14.654005814023373
six_workloads,workload,workload,Ethereum,VISA,energy_observed,iqr_pct,mean,10,10,132,13,15,19.77502327908703,14.350790309186314,24.585965089658984
six_workloads,workload,workload,Ethereum,VISA,energy_observed,iqr_pct,median,10,10,132,13,15,21.794854185581045,12.193369347009577,24.94740919932698
six_workloads,workload,workload,Ethereum,VISA,energy_observed,sample_std_pct,mean,10,10,132,13,15,15.284315623333246,12.702276017987518,16.137273072951004
six_workloads,workload,workload,Ethereum,VISA,energy_observed,sample_std_pct,median,10,10,132,13,15,14.455301105910124,11.89457235005524,16.04277482707028
six_workloads,workload,workload,Quorum,DDoS,energy_observed,iqr_pct,mean,10,10,132,11,16,16.187584623431384,12.968652347214864,22.33722543178693
six_workloads,workload,workload,Quorum,DDoS,energy_observed,iqr_pct,median,10,10,132,11,16,16.10313504223977,11.490884616739342,22.196546514046226
six_workloads,workload,workload,Quorum,DDoS,energy_observed,sample_std_pct,mean,10,10,132,11,16,15.077584735886035,12.37680356790504,16.098930239680957
six_workloads,workload,workload,Quorum,DDoS,energy_observed,sample_std_pct,median,10,10,132,11,16,14.292912220392362,11.732319774757451,16.475915027777198
six_workloads,workload,workload,Quorum,FIFA,energy_observed,iqr_pct,mean,10,10,135,11,16,20.0101829924213,14.886968835276837,24.54222821251951
six_workloads,workload,workload,Quorum,FIFA,energy_observed,iqr_pct,median,10,10,135,11,16,18.67133734007973,12.181829141342199,25.02337982049929
six_workloads,workload,workload,Quorum,FIFA,energy_observed,sample_std_pct,mean,10,10,135,11,16,15.878982032156989,13.233331889366177,16.820475613320877
six_workloads,workload,workload,Quorum,FIFA,energy_observed,sample_std_pct,median,10,10,135,11,16,14.221451499483209,12.08026539635087,16.66880461410867
six_workloads,workload,workload,Quorum,GAFAM,energy_observed,iqr_pct,mean,10,10,137,10,17,17.17561656997738,13.71899934621895,22.114365538832967
six_workloads,workload,workload,Quorum,GAFAM,energy_observed,iqr_pct,median,10,10,137,10,17,16.392148191059015,12.322626219897927,21.81732326566477
six_workloads,workload,workload,Quorum,GAFAM,energy_observed,sample_std_pct,mean,10,10,137,10,17,14.791549648038025,12.375035045864236,15.596376459735676
six_workloads,workload,workload,Quorum,GAFAM,energy_observed,sample_std_pct,median,10,10,137,10,17,14.133598982555903,11.769740362924079,15.288776387499393
six_workloads,workload,workload,Quorum,Gaming,energy_observed,iqr_pct,mean,10,10,140,11,17,15.35124779868866,11.570484568269217,19.182192158622502
six_workloads,workload,workload,Quorum,Gaming,energy_observed,iqr_pct,median,10,10,140,11,17,14.021094202058224,9.939503435682477,19.498994072345994
six_workloads,workload,workload,Quorum,Gaming,energy_observed,sample_std_pct,mean,10,10,140,11,17,13.062730346819672,10.770961500406791,13.882517718255757
six_workloads,workload,workload,Quorum,Gaming,energy_observed,sample_std_pct,median,10,10,140,11,17,12.583579607556377,10.314983105803453,14.152344922035399
six_workloads,workload,workload,Quorum,PayPal,energy_observed,iqr_pct,mean,10,10,138,11,17,18.304897518465573,13.47721615812371,22.22925979732505
six_workloads,workload,workload,Quorum,PayPal,energy_observed,iqr_pct,median,10,10,138,11,17,18.556457050242336,11.731523915737382,23.052445002880564
six_workloads,workload,workload,Quorum,PayPal,energy_observed,sample_std_pct,mean,10,10,138,11,17,13.419301577211309,11.38912127370027,14.095498150305037
six_workloads,workload,workload,Quorum,PayPal,energy_observed,sample_std_pct,median,10,10,138,11,17,13.035708502320574,10.980992383925194,14.31233806073159
six_workloads,workload,workload,Quorum,VISA,energy_observed,iqr_pct,mean,10,10,147,11,18,17.0170363821779,13.087224799378584,20.651679374688644
six_workloads,workload,workload,Quorum,VISA,energy_observed,iqr_pct,median,10,10,147,11,18,17.005112720725595,11.658522408912553,20.92913006998453
six_workloads,workload,workload,Quorum,VISA,energy_observed,sample_std_pct,mean,10,10,147,11,18,13.662689134612247,11.559150106014467,14.358622910518838
six_workloads,workload,workload,Quorum,VISA,energy_observed,sample_std_pct,median,10,10,147,11,18,14.059469942291418,11.07219790601541,14.768252834475376
six_workloads,workload,workload,Solana,DDoS,energy_observed,iqr_pct,mean,10,10,141,13,22,17.26372569291957,13.48687676434961,22.009197494574792
six_workloads,workload,workload,Solana,DDoS,energy_observed,iqr_pct,median,10,10,141,13,22,18.6393413966433,12.318942560046013,22.70933621594587
six_workloads,workload,workload,Solana,DDoS,energy_observed,sample_std_pct,mean,10,10,141,13,22,13.80704259573957,11.555150609204988,14.579382392670224
six_workloads,workload,workload,Solana,DDoS,energy_observed,sample_std_pct,median,10,10,141,13,22,12.695672148320227,10.807479501296024,14.293099332108316
six_workloads,workload,workload,Solana,FIFA,energy_observed,iqr_pct,mean,10,10,137,13,19,19.788220767492056,13.411105576991332,22.27446665922131
six_workloads,workload,workload,Solana,FIFA,energy_observed,iqr_pct,median,10,10,137,13,19,19.72237507198803,12.619228058498397,22.281189447415997
six_workloads,workload,workload,Solana,FIFA,energy_observed,sample_std_pct,mean,10,10,137,13,19,14.32327706508696,11.9726057075769,15.189663636492938
six_workloads,workload,workload,Solana,FIFA,energy_observed,sample_std_pct,median,10,10,137,13,19,14.473013694123875,11.478772773401168,15.228251645643443
six_workloads,workload,workload,Solana,GAFAM,energy_observed,iqr_pct,mean,10,10,132,13,15,18.236885627029437,12.766452202486352,21.583268844361633
six_workloads,workload,workload,Solana,GAFAM,energy_observed,iqr_pct,median,10,10,132,13,15,17.341023890036976,10.913343312694312,21.43952720300049
six_workloads,workload,workload,Solana,GAFAM,energy_observed,sample_std_pct,mean,10,10,132,13,15,14.136521979518736,11.403475022749864,15.141407662096722
six_workloads,workload,workload,Solana,GAFAM,energy_observed,sample_std_pct,median,10,10,132,13,15,15.298123836103857,10.927755540274113,16.178848433459095
six_workloads,workload,workload,Solana,Gaming,energy_observed,iqr_pct,mean,10,10,143,12,20,17.722415288808083,13.956932213512996,22.75495463794625
six_workloads,workload,workload,Solana,Gaming,energy_observed,iqr_pct,median,10,10,143,12,20,17.90404996768777,12.671988151186094,22.999783132342717
six_workloads,workload,workload,Solana,Gaming,energy_observed,sample_std_pct,mean,10,10,143,12,20,14.771077503655658,12.48845477354534,15.541956128278564
six_workloads,workload,workload,Solana,Gaming,energy_observed,sample_std_pct,median,10,10,143,12,20,15.014421821528142,12.152231100842448,15.841590281192449
six_workloads,workload,workload,Solana,PayPal,energy_observed,iqr_pct,mean,10,10,144,13,24,15.819565064511147,11.592875276840099,18.84729539129193
six_workloads,workload,workload,Solana,PayPal,energy_observed,iqr_pct,median,10,10,144,13,24,15.455044857332393,10.042335091276108,19.049412350305676
six_workloads,workload,workload,Solana,PayPal,energy_observed,sample_std_pct,mean,10,10,144,13,24,11.968178732957053,10.12977622570831,12.529814765374967
six_workloads,workload,workload,Solana,PayPal,energy_observed,sample_std_pct,median,10,10,144,13,24,12.321021322924825,9.37222575625168,13.229379008771712
six_workloads,workload,workload,Solana,VISA,energy_observed,iqr_pct,mean,10,10,151,13,26,14.654431257624296,11.058929322647602,17.022226882753223
six_workloads,workload,workload,Solana,VISA,energy_observed,iqr_pct,median,10,10,151,13,26,15.238486306770472,9.589407321868611,17.055185539340908
six_workloads,workload,workload,Solana,VISA,energy_observed,sample_std_pct,mean,10,10,151,13,26,10.838999945035036,9.207102847129397,11.360379371794009
six_workloads,workload,workload,Solana,VISA,energy_observed,sample_std_pct,median,10,10,151,13,26,10.513866828988956,7.997519390190351,11.118726698031397
six_workloads,scaling,network_size,Algorand,10 nodes,energy_observed,iqr_pct,mean,30,30,399,12,17,16.70318088701417,14.809299718806036,20.110288724413884
six_workloads,scaling,network_size,Algorand,10 nodes,energy_observed,iqr_pct,median,30,30,399,12,17,14.417466251672337,12.757922212822002,19.44660430101378
six_workloads,scaling,network_size,Algorand,10 nodes,energy_observed,sample_std_pct,mean,30,30,399,12,17,15.044873802702595,13.16385314515554,15.188280851806946
six_workloads,scaling,network_size,Algorand,10 nodes,energy_observed,sample_std_pct,median,30,30,399,12,17,14.867900877445095,12.444077109785688,15.258750365138447
six_workloads,scaling,network_size,Algorand,40 nodes,energy_observed,iqr_pct,mean,30,30,388,11,13,18.6384312247226,15.641561738465684,20.84741774628119
six_workloads,scaling,network_size,Algorand,40 nodes,energy_observed,iqr_pct,median,30,30,388,11,13,18.126503440360505,14.321468371049937,20.632694954597003
six_workloads,scaling,network_size,Algorand,40 nodes,energy_observed,sample_std_pct,mean,30,30,388,11,13,14.51416209936435,12.831196577672788,14.611378935185886
six_workloads,scaling,network_size,Algorand,40 nodes,energy_observed,sample_std_pct,median,30,30,388,11,13,14.036294024751742,12.26425762728477,14.557624969175738
six_workloads,scaling,network_size,Diem,10 nodes,energy_observed,iqr_pct,mean,30,30,383,11,14,15.884773588533099,13.85432836204904,19.12495068051662
six_workloads,scaling,network_size,Diem,10 nodes,energy_observed,iqr_pct,median,30,30,383,11,14,13.702675965454825,11.483146680723845,17.88543448121686
six_workloads,scaling,network_size,Diem,10 nodes,energy_observed,sample_std_pct,mean,30,30,383,11,14,13.529521751640115,11.811407125863088,13.750729617060223
six_workloads,scaling,network_size,Diem,10 nodes,energy_observed,sample_std_pct,median,30,30,383,11,14,12.339171286422564,10.439690218591867,12.941879795798636
six_workloads,scaling,network_size,Diem,40 nodes,energy_observed,iqr_pct,mean,30,30,440,9,25,18.46191138821779,15.751368442809529,20.50618908325394
six_workloads,scaling,network_size,Diem,40 nodes,energy_observed,iqr_pct,median,30,30,440,9,25,18.706625089295443,14.263339331524481,20.123208070508458
six_workloads,scaling,network_size,Diem,40 nodes,energy_observed,sample_std_pct,mean,30,30,440,9,25,14.143139111855056,12.557603526381644,14.296847037966181
six_workloads,scaling,network_size,Diem,40 nodes,energy_observed,sample_std_pct,median,30,30,440,9,25,14.61960285362978,11.975950228170325,14.64489686326399
six_workloads,scaling,network_size,Ethereum,10 nodes,energy_observed,iqr_pct,mean,30,30,403,11,16,18.40364797213202,15.578433674569734,20.58927982501095
six_workloads,scaling,network_size,Ethereum,10 nodes,energy_observed,iqr_pct,median,30,30,403,11,16,17.82225301595352,14.033141079290607,19.864429561881057
six_workloads,scaling,network_size,Ethereum,10 nodes,energy_observed,sample_std_pct,mean,30,30,403,11,16,14.272659056743558,12.618817310974132,14.42086445572414
six_workloads,scaling,network_size,Ethereum,10 nodes,energy_observed,sample_std_pct,median,30,30,403,11,16,13.018567814972634,11.63288714386342,13.8965920351322
six_workloads,scaling,network_size,Ethereum,40 nodes,energy_observed,iqr_pct,mean,30,30,390,13,13,18.23136386808308,15.536216988898428,20.780140993035968
six_workloads,scaling,network_size,Ethereum,40 nodes,energy_observed,iqr_pct,median,30,30,390,13,13,17.785655646938213,13.869692646734162,20.592288192798332
six_workloads,scaling,network_size,Ethereum,40 nodes,energy_observed,sample_std_pct,mean,30,30,390,13,13,14.217181953067344,12.546852656657482,14.376181656539062
six_workloads,scaling,network_size,Ethereum,40 nodes,energy_observed,sample_std_pct,median,30,30,390,13,13,14.293656204846721,12.144791315225675,14.720206377268275
six_workloads,scaling,network_size,Quorum,10 nodes,energy_observed,iqr_pct,mean,30,30,401,10,17,18.31835885604912,15.58907752980285,20.81929385664735
six_workloads,scaling,network_size,Quorum,10 nodes,energy_observed,iqr_pct,median,30,30,401,10,17,17.892307180070382,13.937072055377318,20.54119267851663
six_workloads,scaling,network_size,Quorum,10 nodes,energy_observed,sample_std_pct,mean,30,30,401,10,17,14.676196485224267,12.922049631863977,14.856548272413228
six_workloads,scaling,network_size,Quorum,10 nodes,energy_observed,sample_std_pct,median,30,30,401,10,17,13.85505006754292,12.20641216853194,14.70697822157951
six_workloads,scaling,network_size,Quorum,40 nodes,energy_observed,iqr_pct,mean,30,30,428,13,18,16.363829772338285,14.268413572509298,19.175066057744093
six_workloads,scaling,network_size,Quorum,40 nodes,energy_observed,iqr_pct,median,30,30,428,13,18,15.514095443434915,12.672205333200106,18.87993309576667
six_workloads,scaling,network_size,Quorum,40 nodes,energy_observed,sample_std_pct,mean,30,30,428,13,18,13.954749339683824,12.32403116923513,14.115894036064736
six_workloads,scaling,network_size,Quorum,40 nodes,energy_observed,sample_std_pct,median,30,30,428,13,18,13.659502436116579,11.881798683714639,14.205466392762808
six_workloads,scaling,network_size,Solana,10 nodes,energy_observed,iqr_pct,mean,30,30,458,12,26,16.976788767851147,14.444486767813906,18.975420146868544
six_workloads,scaling,network_size,Solana,10 nodes,energy_observed,iqr_pct,median,30,30,458,12,26,17.341023890036976,13.274875650315897,18.590471973823266
six_workloads,scaling,network_size,Solana,10 nodes,energy_observed,sample_std_pct,mean,30,30,458,12,26,13.536241780455526,12.00804463113396,13.729316501143634
six_workloads,scaling,network_size,Solana,10 nodes,energy_observed,sample_std_pct,median,30,30,458,12,26,14.241351574581014,11.596428548502033,14.182932566452
six_workloads,scaling,network_size,Solana,40 nodes,energy_observed,iqr_pct,mean,30,30,390,13,13,17.518292464943716,14.29257694763276,19.110041873281958
six_workloads,scaling,network_size,Solana,40 nodes,energy_observed,iqr_pct,median,30,30,390,13,13,18.43237451916312,13.071262870553902,18.940753931175312
six_workloads,scaling,network_size,Solana,40 nodes,energy_observed,sample_std_pct,mean,30,30,390,13,13,13.07879082687548,11.513089773623085,13.234453476548488
six_workloads,scaling,network_size,Solana,40 nodes,energy_observed,sample_std_pct,median,30,30,390,13,13,13.862979152591194,11.103802078213624,13.71551338054271
legacy_three_workloads,topology,mode,Algorand,fat-tree,energy_observed,iqr_pct,mean,6,6,78,13,13,15.768133990156464,10.559849716998967,21.85703375215696
legacy_three_workloads,topology,mode,Algorand,fat-tree,energy_observed,iqr_pct,median,6,6,78,13,13,16.014660765252547,9.209063581255778,22.36158374902096
legacy_three_workloads,topology,mode,Algorand,fat-tree,energy_observed,sample_std_pct,mean,6,6,78,13,13,14.16556944234742,11.176399353567147,15.50149113286766
legacy_three_workloads,topology,mode,Algorand,fat-tree,energy_observed,sample_std_pct,median,6,6,78,13,13,13.834039685610161,10.565241806046732,15.751751038791795
legacy_three_workloads,topology,mode,Algorand,full mesh,energy_observed,iqr_pct,mean,6,6,79,13,14,20.1888575878536,13.4885483746788,25.655186903343857
legacy_three_workloads,topology,mode,Algorand,full mesh,energy_observed,iqr_pct,median,6,6,79,13,14,20.507093993352502,11.613479221213193,26.198803582820435
legacy_three_workloads,topology,mode,Algorand,full mesh,energy_observed,sample_std_pct,mean,6,6,79,13,14,15.983967758305534,12.746851111667207,17.316559768822685
legacy_three_workloads,topology,mode,Algorand,full mesh,energy_observed,sample_std_pct,median,6,6,79,13,14,14.918776178028104,11.685538698033021,17.152226764814547
legacy_three_workloads,topology,mode,Algorand,hypercube,energy_observed,iqr_pct,mean,6,6,78,13,13,16.021432961619837,10.218950094327024,20.44784624629456
legacy_three_workloads,topology,mode,Algorand,hypercube,energy_observed,iqr_pct,median,6,6,78,13,13,14.791393051422904,8.842156303967455,21.856309980827735
legacy_three_workloads,topology,mode,Algorand,hypercube,energy_observed,sample_std_pct,mean,6,6,78,13,13,12.449595857866036,9.944920657944474,13.502184446922563
legacy_three_workloads,topology,mode,Algorand,hypercube,energy_observed,sample_std_pct,median,6,6,78,13,13,12.374419977978258,9.687935195351226,13.644830836327717
legacy_three_workloads,topology,mode,Algorand,scale-free,energy_observed,iqr_pct,mean,6,6,78,13,13,13.53142370481956,9.176719357149862,18.966257463500593
legacy_three_workloads,topology,mode,Algorand,scale-free,energy_observed,iqr_pct,median,6,6,78,13,13,12.415195103193554,7.857133189577317,18.560244559117635
legacy_three_workloads,topology,mode,Algorand,scale-free,energy_observed,sample_std_pct,mean,6,6,78,13,13,12.284653582384196,9.556043108722513,13.55396231603768
legacy_three_workloads,topology,mode,Algorand,scale-free,energy_observed,sample_std_pct,median,6,6,78,13,13,12.685673777155326,8.913755595463556,14.505009531865392
legacy_three_workloads,topology,mode,Algorand,torus,energy_observed,iqr_pct,mean,6,6,78,13,13,14.27381350536939,10.301840280846628,21.416438795104085
legacy_three_workloads,topology,mode,Algorand,torus,energy_observed,iqr_pct,median,6,6,78,13,13,14.57944521423454,9.476300284428184,20.68846908610098
legacy_three_workloads,topology,mode,Algorand,torus,energy_observed,sample_std_pct,mean,6,6,78,13,13,13.352499177341995,10.571618400495126,14.494452439109493
legacy_three_workloads,topology,mode,Algorand,torus,energy_observed,sample_std_pct,median,6,6,78,13,13,13.462353672966124,9.901189158698608,14.965827851384605
legacy_three_workloads,topology,mode,Diem,fat-tree,energy_observed,iqr_pct,mean,6,6,102,11,23,16.599161262400507,12.233289391760351,21.488060267866093
legacy_three_workloads,topology,mode,Diem,fat-tree,energy_observed,iqr_pct,median,6,6,102,11,23,16.12040335215021,10.00305526711607,21.910549791785968
legacy_three_workloads,topology,mode,Diem,fat-tree,energy_observed,sample_std_pct,mean,6,6,102,11,23,13.24941345323817,10.928369253534749,14.366762731745473
legacy_three_workloads,topology,mode,Diem,fat-tree,energy_observed,sample_std_pct,median,6,6,102,11,23,12.887291629180204,9.89792436861507,14.95899102621307
legacy_three_workloads,topology,mode,Diem,full mesh,energy_observed,iqr_pct,mean,6,6,76,12,13,12.65120443184675,8.566297218750899,16.324179502483847
legacy_three_workloads,topology,mode,Diem,full mesh,energy_observed,iqr_pct,median,6,6,76,12,13,12.018406857499341,7.613845220861976,16.589180602249282
legacy_three_workloads,topology,mode,Diem,full mesh,energy_observed,sample_std_pct,mean,6,6,76,12,13,10.391359414078563,8.225630810364805,11.296503712168525
legacy_three_workloads,topology,mode,Diem,full mesh,energy_observed,sample_std_pct,median,6,6,76,12,13,10.493254319884127,7.826945796469372,11.571157884689098
legacy_three_workloads,topology,mode,Diem,hypercube,energy_observed,iqr_pct,mean,6,6,68,9,13,14.385466110376276,9.64921954531727,19.9648972273555
legacy_three_workloads,topology,mode,Diem,hypercube,energy_observed,iqr_pct,median,6,6,68,9,13,13.376661389311295,8.307569465963223,18.92635753700732
legacy_three_workloads,topology,mode,Diem,hypercube,energy_observed,sample_std_pct,mean,6,6,68,9,13,11.604276217174347,9.02684622291137,12.663254913291661
legacy_three_workloads,topology,mode,Diem,hypercube,energy_observed,sample_std_pct,median,6,6,68,9,13,10.867911587091594,7.970985364390254,12.518878364255658
legacy_three_workloads,topology,mode,Diem,scale-free,energy_observed,iqr_pct,mean,6,6,93,12,19,15.565207690413294,11.655855697884355,20.923235153409454
legacy_three_workloads,topology,mode,Diem,scale-free,energy_observed,iqr_pct,median,6,6,93,12,19,18.439608394359613,10.526066421567926,21.881938138299592
legacy_three_workloads,topology,mode,Diem,scale-free,energy_observed,sample_std_pct,mean,6,6,93,12,19,13.590474574937764,11.073657197709041,14.924973776845809
legacy_three_workloads,topology,mode,Diem,scale-free,energy_observed,sample_std_pct,median,6,6,93,12,19,14.61960285362978,10.804397608459556,15.719007081624879
legacy_three_workloads,topology,mode,Diem,torus,energy_observed,iqr_pct,mean,6,6,76,12,13,21.392293640732404,14.579527713705389,27.120700489316533
legacy_three_workloads,topology,mode,Diem,torus,energy_observed,iqr_pct,median,6,6,76,12,13,19.41088889208926,12.653593475589158,27.129458764739145
legacy_three_workloads,topology,mode,Diem,torus,energy_observed,sample_std_pct,mean,6,6,76,12,13,15.513130415704689,12.559898791704237,16.897115532144856
legacy_three_workloads,topology,mode,Diem,torus,energy_observed,sample_std_pct,median,6,6,76,12,13,14.879616445022716,11.125863633934449,16.64404595683314
legacy_three_workloads,topology,mode,Ethereum,fat-tree,energy_observed,iqr_pct,mean,6,6,79,13,14,22.356269303549293,16.858391712290555,29.129529332399787
legacy_three_workloads,topology,mode,Ethereum,fat-tree,energy_observed,iqr_pct,median,6,6,79,13,14,23.125805861713392,15.17686909348422,30.671217538096336
legacy_three_workloads,topology,mode,Ethereum,fat-tree,energy_observed,sample_std_pct,mean,6,6,79,13,14,17.170748731356287,14.189227722118234,18.44806615302054
legacy_three_workloads,topology,mode,Ethereum,fat-tree,energy_observed,sample_std_pct,median,6,6,79,13,14,17.17243743611391,13.688651929176727,19.372361904538256
legacy_three_workloads,topology,mode,Ethereum,full mesh,energy_observed,iqr_pct,mean,6,6,78,13,13,16.470196314425866,11.310102526647077,21.605410493281966
legacy_three_workloads,topology,mode,Ethereum,full mesh,energy_observed,iqr_pct,median,6,6,78,13,13,14.584153915564851,10.334869326939177,22.645320785153523
legacy_three_workloads,topology,mode,Ethereum,full mesh,energy_observed,sample_std_pct,mean,6,6,78,13,13,12.547866258454377,10.210257893566993,13.478097761958562
legacy_three_workloads,topology,mode,Ethereum,full mesh,energy_observed,sample_std_pct,median,6,6,78,13,13,12.214352495049802,10.035519170583411,13.780646116842188
legacy_three_workloads,topology,mode,Ethereum,hypercube,energy_observed,iqr_pct,mean,6,6,79,13,14,14.030700095036146,10.501228453461628,23.86002969269336
legacy_three_workloads,topology,mode,Ethereum,hypercube,energy_observed,iqr_pct,median,6,6,79,13,14,13.786653889947797,8.693361437263832,23.070977344165087
legacy_three_workloads,topology,mode,Ethereum,hypercube,energy_observed,sample_std_pct,mean,6,6,79,13,14,14.170539402512153,10.86996913881582,15.636979316965052
legacy_three_workloads,topology,mode,Ethereum,hypercube,energy_observed,sample_std_pct,median,6,6,79,13,14,14.535057930961603,10.83330693538497,15.96381282621591
legacy_three_workloads,topology,mode,Ethereum,scale-free,energy_observed,iqr_pct,mean,6,6,78,13,13,17.538271138165133,10.559794223947014,22.131700163203753
legacy_three_workloads,topology,mode,Ethereum,scale-free,energy_observed,iqr_pct,median,6,6,78,13,13,13.220813508257926,8.783865466540172,22.5102514251464
legacy_three_workloads,topology,mode,Ethereum,scale-free,energy_observed,sample_std_pct,mean,6,6,78,13,13,13.403082302962432,10.490063127669456,14.764279272024588
legacy_three_workloads,topology,mode,Ethereum,scale-free,energy_observed,sample_std_pct,median,6,6,78,13,13,12.511194797124404,9.953557436061981,14.286741714393054
legacy_three_workloads,topology,mode,Ethereum,torus,energy_observed,iqr_pct,mean,6,6,84,13,15,20.881379111214546,14.150463095799415,24.84877227930475
legacy_three_workloads,topology,mode,Ethereum,torus,energy_observed,iqr_pct,median,6,6,84,13,15,21.296878178679897,11.330330287277086,25.160786808435354
legacy_three_workloads,topology,mode,Ethereum,torus,energy_observed,sample_std_pct,mean,6,6,84,13,15,14.569814024213507,11.919426212199154,15.881647142696869
legacy_three_workloads,topology,mode,Ethereum,torus,energy_observed,sample_std_pct,median,6,6,84,13,15,14.72232000008066,10.686428842901957,16.788318531166407
legacy_three_workloads,topology,mode,Quorum,fat-tree,energy_observed,iqr_pct,mean,6,6,85,13,16,18.363753998646867,12.83047849078441,22.383431186862694
legacy_three_workloads,topology,mode,Quorum,fat-tree,energy_observed,iqr_pct,median,6,6,85,13,16,17.995061176761702,11.457144421101514,22.626706153732403
legacy_three_workloads,topology,mode,Quorum,fat-tree,energy_observed,sample_std_pct,mean,6,6,85,13,16,13.440124901503948,11.086465122929672,14.469238143325649
