blockchain,mode,workload,cores,ram,secondaries,dataset,link_strategy,network_size,dynamic,metric,statistic,n_metric,point_estimate,ci_lower,ci_upper
Diem,full mesh,VISA,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,iqr_pct,12,9.850136239782026,1.973579576419749,12.79408427885699
Diem,full mesh,VISA,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,sample_std_pct,12,6.336924860743286,4.3823951990260515,7.587603911198579
Diem,hypercube,DDoS,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,iqr_pct,13,36.55145873920679,10.700936677382895,58.203074450877125
Diem,hypercube,DDoS,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,sample_std_pct,13,21.855510022271357,13.246214404208182,27.16612734077764
Diem,hypercube,DDoS,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,iqr_pct,12,12.878082829222885,3.0315103890296475,29.058376950308855
Diem,hypercube,DDoS,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,sample_std_pct,12,13.23384325192397,7.322880674879707,17.38558170777501
Diem,hypercube,FIFA,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,iqr_pct,13,34.19270833333332,9.622383200643265,86.2996594428526
Diem,hypercube,FIFA,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,sample_std_pct,13,36.606760119264834,19.94831089113782,49.08494653438072
Diem,hypercube,FIFA,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,iqr_pct,9,45.13081395348837,5.9433962264150875,120.81658634560586
Diem,hypercube,FIFA,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,sample_std_pct,9,56.74921709358515,23.365686684361602,68.87637630350098
Diem,hypercube,GAFAM,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,iqr_pct,13,22.938446631648727,3.037076426150649,28.53374958773812
Diem,hypercube,GAFAM,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,sample_std_pct,13,11.562556667927948,7.2780426914762595,13.614184581310603
Diem,hypercube,GAFAM,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,iqr_pct,10,8.48979868501322,0.0,71.90608185227457
Diem,hypercube,GAFAM,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,sample_std_pct,10,24.965784993637133,3.196153054821278,37.40467184591739
Diem,hypercube,Gaming,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,iqr_pct,13,69.73180076628354,20.070676697478717,110.7458785489164
Diem,hypercube,Gaming,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,sample_std_pct,13,50.206072433733496,32.30197389693772,61.220420946476615
Diem,hypercube,Gaming,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,iqr_pct,10,19.404716802424694,3.0010952902519143,59.534630232013
Diem,hypercube,Gaming,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,sample_std_pct,10,21.047938634482804,6.163348758525963,30.386804502055426
Diem,hypercube,PayPal,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,iqr_pct,13,0.30503304524656544,0.1015545660495216,0.45803364591600026
Diem,hypercube,PayPal,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,sample_std_pct,13,0.3636546980829516,0.13321942716750418,0.5429130357910193
Diem,hypercube,PayPal,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,iqr_pct,11,2.143332382853338,0.73204180260028,3.904100637354995
Diem,hypercube,PayPal,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,sample_std_pct,11,1.7291488239010289,0.9703511334249553,2.2132925409990216
Diem,hypercube,VISA,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,iqr_pct,12,5.004513653802744,1.6254337415993154,8.904543305172801
Diem,hypercube,VISA,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,sample_std_pct,12,4.497035532639689,2.4488024671861255,6.0145894524354215
Diem,hypercube,VISA,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,iqr_pct,9,5.8177765394260215,0.9112809015607041,9.279936343374933
Diem,hypercube,VISA,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,sample_std_pct,9,3.998635967431537,2.3100658455359633,4.933649223401115
Diem,scale-free,DDoS,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,iqr_pct,13,13.022233080869773,4.111979640065438,28.485552794757893
Diem,scale-free,DDoS,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,sample_std_pct,13,11.65028570179008,6.984382957582428,14.631680302843714
Diem,scale-free,DDoS,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,iqr_pct,18,22.82525995434948,12.437631603483583,35.63790765484385
Diem,scale-free,DDoS,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,sample_std_pct,18,15.541439499171942,10.639695429316347,19.26316677056322
Diem,scale-free,FIFA,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,iqr_pct,12,45.88836812952705,10.278898896792422,88.32418756596836
Diem,scale-free,FIFA,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,sample_std_pct,12,36.57555916801166,20.287219881877135,53.89964122624758
Diem,scale-free,FIFA,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,iqr_pct,18,52.37458193979933,21.400244008816266,113.9099101442292
Diem,scale-free,FIFA,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,sample_std_pct,18,56.26367029740269,34.58701438462691,74.42692412065367
Diem,scale-free,GAFAM,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,iqr_pct,14,9.5654550423613,0.06243860668551545,12.578625935016143
Diem,scale-free,GAFAM,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,sample_std_pct,14,11.73596685220947,3.0278110872515263,18.953194173869516
Diem,scale-free,GAFAM,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,iqr_pct,16,0.030311067328465193,0.0,0.15156696560625169
Diem,scale-free,GAFAM,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,sample_std_pct,16,3.291357175990233,0.04322605658442851,5.400896316232564
Diem,scale-free,Gaming,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,iqr_pct,13,71.47227888002968,7.414041258654081,98.22722430691904
Diem,scale-free,Gaming,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,sample_std_pct,13,39.64942681369714,25.012419884670106,50.53564604394988
Diem,scale-free,Gaming,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,iqr_pct,17,12.334989786896747,5.559408084574131,22.24329615293823
Diem,scale-free,Gaming,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,sample_std_pct,17,10.320692563947789,6.823650734895692,12.876769327879577
Diem,scale-free,PayPal,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,iqr_pct,13,1.5025906735751324,0.10314185972706491,1.9794838916493087
Diem,scale-free,PayPal,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,sample_std_pct,13,1.1973284982685342,0.47838684222046424,1.6853088336769046
Diem,scale-free,PayPal,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,iqr_pct,19,8.798559300231544,3.623422684473228,11.397177607328393
Diem,scale-free,PayPal,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,sample_std_pct,19,6.852719338577239,3.9570662400078747,9.584281270560448
Diem,scale-free,VISA,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,iqr_pct,12,6.018115310921434,2.1793498291882543,12.211175890637115
Diem,scale-free,VISA,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,sample_std_pct,12,5.712894477265748,2.942971762880104,7.3764556040871545
Diem,scale-free,VISA,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,iqr_pct,19,5.056574718800206,2.6278371981578594,9.010307725999974
Diem,scale-free,VISA,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,sample_std_pct,19,4.727264780483955,3.0300456946075887,5.926584251957851
Diem,torus,DDoS,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,iqr_pct,13,11.99787946697511,4.0510805983586415,26.641247549362955
Diem,torus,DDoS,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,sample_std_pct,13,12.557419590355606,6.395595825039559,17.338427400008857
Diem,torus,DDoS,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,iqr_pct,10,11.055941741145329,1.9453701977110949,22.269765239605345
Diem,torus,DDoS,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,sample_std_pct,10,10.270693592742807,5.5461095244800855,13.049628692026088
Diem,torus,FIFA,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,iqr_pct,13,47.90343074968235,15.297381972805868,91.18551888896455
Diem,torus,FIFA,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,sample_std_pct,13,41.63874756394312,23.544444293991454,55.502666768603476
Diem,torus,FIFA,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,iqr_pct,9,29.225092250922515,2.1969080553295415,55.31528675660501
Diem,torus,FIFA,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,sample_std_pct,9,20.9148934771765,11.073068554931929,27.67432432155451
Diem,torus,GAFAM,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,iqr_pct,13,3.2000000000000104,0.06035563396629026,9.651595235367951
Diem,torus,GAFAM,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,sample_std_pct,13,5.2999944177708675,1.1829056736874075,7.813773046857554
Diem,torus,GAFAM,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,iqr_pct,13,0.061153448113665236,0.0,7.887134052388304
Diem,torus,GAFAM,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,sample_std_pct,13,3.9539975450998512,0.04129500974253543,5.3651124359689435
Diem,torus,Gaming,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,iqr_pct,12,70.03044802087867,22.52082114134727,93.06369741066935
Diem,torus,Gaming,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,sample_std_pct,12,39.940676598863405,23.19511901183624,53.65340243753745
Diem,torus,Gaming,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,iqr_pct,11,15.361289550333158,2.3430635682214653,47.48681552757648
Diem,torus,Gaming,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,sample_std_pct,11,19.322368109271927,5.175602742736778,31.29367958711135
Diem,torus,PayPal,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,iqr_pct,12,0.2931928273986659,0.10205817315870916,0.45863767623577667
Diem,torus,PayPal,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,sample_std_pct,12,0.181691888286336,0.12182879364617957,0.21586708668496637
Diem,torus,PayPal,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,iqr_pct,12,1.8499769903359535,0.6708220366248372,24.518126244527103
Diem,torus,PayPal,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,sample_std_pct,12,21.748479699111805,0.7163573971155448,38.972421017755195
Diem,torus,VISA,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,iqr_pct,13,9.899575201143232,3.4709935155028333,13.455762445634777
Diem,torus,VISA,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,sample_std_pct,13,6.443029342787963,3.868899445676798,8.346914793119723
Diem,torus,VISA,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,iqr_pct,13,8.85558583106267,1.290113883700244,17.076540602105734
Diem,torus,VISA,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,sample_std_pct,13,21.391531928128316,4.475943189174619,37.40013185304162
Ethereum,fat-tree,DDoS,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,iqr_pct,13,37.075242718446596,15.56830814453099,82.95854674845393
Ethereum,fat-tree,DDoS,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,sample_std_pct,13,36.44490588235371,21.050235988118146,49.72555031289585
Ethereum,fat-tree,DDoS,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,iqr_pct,13,12.935323383084576,1.5950675749380243,28.121233776267
Ethereum,fat-tree,DDoS,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,sample_std_pct,13,14.01605725505709,6.659893280172121,20.111442636787487
Ethereum,fat-tree,FIFA,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,iqr_pct,14,72.50000000000001,32.851883331580865,106.58396520963414
Ethereum,fat-tree,FIFA,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,sample_std_pct,14,67.05336565865913,37.04505224183326,84.20000007844679
Ethereum,fat-tree,FIFA,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,iqr_pct,13,35.20833333333332,4.924242424242427,99.30762614678896
Ethereum,fat-tree,FIFA,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,sample_std_pct,13,36.595278516800796,18.37956335963299,52.28085432939138
Ethereum,fat-tree,GAFAM,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,iqr_pct,13,32.45363766048502,12.10193624297592,57.2277562128112
Ethereum,fat-tree,GAFAM,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,sample_std_pct,13,30.69697181941478,17.1220186453171,39.36301260853798
Ethereum,fat-tree,GAFAM,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,iqr_pct,13,12.12686567164179,5.946935041171089,27.473583093179638
Ethereum,fat-tree,GAFAM,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,sample_std_pct,13,12.887378106553546,8.112684991246093,15.86112808476042
Ethereum,fat-tree,Gaming,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,iqr_pct,13,82.53968253968254,20.967741935483872,152.94117647058823
Ethereum,fat-tree,Gaming,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,sample_std_pct,13,54.494785987656,29.308069928996737,78.3963443894579
Ethereum,fat-tree,Gaming,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,iqr_pct,13,10.655737704918032,0.0,20.800000000000008
Ethereum,fat-tree,Gaming,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,sample_std_pct,13,9.267492134506357,4.536092116265143,11.811143964416782
Ethereum,fat-tree,PayPal,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,iqr_pct,14,13.15618924173687,6.003655445978802,58.33540482954542
Ethereum,fat-tree,PayPal,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,sample_std_pct,14,23.620396865844857,6.0103183622635115,38.1260987546507
Ethereum,fat-tree,PayPal,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,iqr_pct,13,3.668861712135474,1.2126865671641964,4.873477038425496
Ethereum,fat-tree,PayPal,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,sample_std_pct,13,2.0066537166229126,1.2671055540380465,2.4770003014231716
Ethereum,fat-tree,VISA,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,iqr_pct,13,11.225040474905567,1.3436692506460017,43.85363064608347
Ethereum,fat-tree,VISA,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,sample_std_pct,13,17.361940049844275,6.046049517195067,24.60829124255013
Ethereum,fat-tree,VISA,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,iqr_pct,13,5.18341307814992,2.0392156862745203,10.077714832121526
Ethereum,fat-tree,VISA,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,sample_std_pct,13,4.648058053034427,2.8658794152100553,5.904314468913611
Ethereum,full mesh,DDoS,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,iqr_pct,11,24.37290969899666,9.101408246225331,64.54545199136918
Ethereum,full mesh,DDoS,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,sample_std_pct,11,34.34702822180529,14.837817208320521,45.85957252859646
Ethereum,full mesh,DDoS,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,iqr_pct,13,35.24720893141946,11.769305352501622,49.36800826274783
Ethereum,full mesh,DDoS,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,sample_std_pct,13,21.16803086905444,15.392567687203705,23.982661242515043
Ethereum,full mesh,FIFA,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,iqr_pct,13,101.48698884758366,25.91319108946274,120.26482668882376
Ethereum,full mesh,FIFA,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,sample_std_pct,13,55.57216730097097,35.457463556067964,71.20353028288567
Ethereum,full mesh,FIFA,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,iqr_pct,13,27.440633245382593,9.999360613810751,69.70562304075223
Ethereum,full mesh,FIFA,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,sample_std_pct,13,33.19229053513732,17.780558562142787,45.03574490470728
Ethereum,full mesh,GAFAM,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,iqr_pct,13,19.441674975074772,7.088234944538373,32.961460446247465
Ethereum,full mesh,GAFAM,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,sample_std_pct,13,14.662360753509798,9.24876824353475,18.62762203332137
Ethereum,full mesh,GAFAM,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,iqr_pct,13,9.548793284365166,2.713987473903957,23.918396744100967
Ethereum,full mesh,GAFAM,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,sample_std_pct,13,10.107098118554278,5.754429763523439,12.534183616953818
Ethereum,full mesh,Gaming,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,iqr_pct,13,35.13513513513513,14.942528735632182,77.61194029850745
Ethereum,full mesh,Gaming,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,sample_std_pct,13,27.20101653810224,14.874707466607264,36.51483716701108
Ethereum,full mesh,Gaming,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,iqr_pct,13,11.607142857142854,0.0,25.24271844660195
Ethereum,full mesh,Gaming,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,sample_std_pct,13,12.116787491560883,7.856742013183857,14.836100488746972
Ethereum,full mesh,PayPal,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,iqr_pct,13,5.807892777364106,1.9696969696969804,14.541387024608502
Ethereum,full mesh,PayPal,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,sample_std_pct,13,6.037092449644834,3.33276900673512,7.824405341607513
Ethereum,full mesh,PayPal,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,iqr_pct,13,2.490421455938688,0.0,4.957102001906582
Ethereum,full mesh,PayPal,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,sample_std_pct,13,1.9280414021260197,1.0954962310143828,2.3016293724030024
Ethereum,full mesh,VISA,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,iqr_pct,13,18.9847009735744,5.435540069686408,36.64784839694185
Ethereum,full mesh,VISA,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,sample_std_pct,13,18.17661145774075,9.704409856071333,24.506789761816638
Ethereum,full mesh,VISA,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,iqr_pct,13,3.4697508896797236,0.0,6.933333333333328
Ethereum,full mesh,VISA,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,sample_std_pct,13,2.8959040567188237,1.6497617200170362,3.4235505912065602
Ethereum,hypercube,DDoS,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,iqr_pct,13,34.491471888818694,9.488906884387543,80.13147075996794
Ethereum,hypercube,DDoS,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,sample_std_pct,13,29.70096542273735,13.470779499085394,43.13146433475437
Ethereum,hypercube,DDoS,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,iqr_pct,13,21.13074204946995,6.504530021443898,41.14007216213449
Ethereum,hypercube,DDoS,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,sample_std_pct,13,16.802284247754752,10.796351056178715,20.250444222486
Ethereum,hypercube,FIFA,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,iqr_pct,12,42.319749216300934,14.413335491179797,105.3735865693834
Ethereum,hypercube,FIFA,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,sample_std_pct,12,48.505521612781145,26.24412571867801,65.93631753434993
Ethereum,hypercube,FIFA,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,iqr_pct,13,47.44525547445255,11.555555555555554,70.72998115873756
Ethereum,hypercube,FIFA,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,sample_std_pct,13,33.31290332417479,19.29192096232869,45.86583340283862
Ethereum,hypercube,GAFAM,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,iqr_pct,13,28.20754716981132,10.536832558635801,42.857142857142854
Ethereum,hypercube,GAFAM,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,sample_std_pct,13,18.91766243016103,11.794762516847529,22.671887118587176
Ethereum,hypercube,GAFAM,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,iqr_pct,13,13.278855975485177,4.004106776180696,22.62026612077789
Ethereum,hypercube,GAFAM,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,sample_std_pct,13,10.0893765920576,6.343069066518355,12.991723515565486
Ethereum,hypercube,Gaming,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,iqr_pct,13,35.779816513761475,10.743801652892559,50.00000000000001
Ethereum,hypercube,Gaming,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,sample_std_pct,13,20.390927312745752,12.828331166553747,24.95794055244188
Ethereum,hypercube,Gaming,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,iqr_pct,13,21.138211382113816,0.0,59.090909090909065
Ethereum,hypercube,Gaming,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,sample_std_pct,13,23.481254967134095,9.663891793563353,28.966034822784778
Ethereum,hypercube,PayPal,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,iqr_pct,14,12.437655860349132,5.8645763692224575,34.4343674516908
Ethereum,hypercube,PayPal,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,sample_std_pct,14,15.619875022554556,7.812542724877715,19.540945966068886
Ethereum,hypercube,PayPal,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,iqr_pct,13,1.2333965844402235,0.0,3.6896877956480694
Ethereum,hypercube,PayPal,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,sample_std_pct,13,2.8688752615247597,0.8197639725936763,4.253749905783815
Ethereum,hypercube,VISA,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,iqr_pct,13,9.101516919486578,3.153378539794553,16.64786958533598
Ethereum,hypercube,VISA,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,sample_std_pct,13,10.849978725108842,4.282851964149525,15.139073473117925
Ethereum,hypercube,VISA,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,iqr_pct,13,3.3276450511945272,1.1111111111111074,10.897127117356838
Ethereum,hypercube,VISA,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,sample_std_pct,13,4.658838504992779,2.4686908800805902,5.775768225204367
Ethereum,scale-free,DDoS,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,iqr_pct,14,51.47601476014761,20.051754012645915,92.36497861942577
Ethereum,scale-free,DDoS,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,sample_std_pct,14,36.08378331536857,21.428151466912688,47.62974762777746
Ethereum,scale-free,DDoS,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,iqr_pct,13,14.721811915312657,5.6933614274759305,36.19999785756511
Ethereum,scale-free,DDoS,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,sample_std_pct,13,16.53534198417008,9.183689102355233,20.26632960965029
Ethereum,scale-free,FIFA,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,iqr_pct,13,70.54263565891473,19.57831325301205,119.55172413793083
Ethereum,scale-free,FIFA,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,sample_std_pct,13,52.640215882777355,29.546078758820727,76.45783678225112
Ethereum,scale-free,FIFA,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,iqr_pct,13,58.51272015655577,16.88220526773444,78.00134575569358
Ethereum,scale-free,FIFA,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,sample_std_pct,13,32.83319581422283,22.860119024139795,39.864987807107994
Ethereum,scale-free,GAFAM,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,iqr_pct,13,32.16494845360826,11.897135967108852,57.51336599773738
