hash,workload,run,mode,dataset,link_strategy,cores,ram,secondaries,network_size,dynamic,submit_number,commit_number,abort_number,average_load,average_throughput,average_latency,median_latency,start_bench,blockchain,MiB-Rx,MiB-Tx,energy,bandwidth,switch,latency
42a61c,paypal,3,full-mesh,diablo,hop,8,16,10,1,0,59990,57273,0,200.0,190.9,11.72,11.71,2025-06-23 13:37:24.379,algorand,132.32,158.26,23.592764561194898,1.0,0,0
42a61c,paypal,10,full-mesh,diablo,hop,8,16,10,1,0,59990,58036,0,200.0,193.5,11.83,11.79,2025-06-23 14:47:07.467,algorand,132.32,158.26,23.703353873118147,1.0,0,0
42a61c,paypal,1,full-mesh,diablo,hop,8,16,10,1,0,59990,58012,0,200.0,193.4,11.82,11.78,2025-06-23 13:17:41.265,algorand,132.32,158.26,27.47328138690282,1.0,0,0
42a61c,paypal,7,full-mesh,diablo,hop,8,16,10,1,0,59990,58029,0,200.0,193.5,11.74,11.7,2025-06-23 14:17:32.691,algorand,132.32,158.26,22.147213715121477,1.0,0,0
42a61c,paypal,4,full-mesh,diablo,hop,8,16,10,1,0,59990,57331,0,200.0,191.1,11.68,11.68,2025-06-23 13:47:37.008,algorand,132.32,158.26,19.95150913762483,1.0,0,0
42a61c,paypal,9,full-mesh,diablo,hop,8,16,10,1,0,59990,58008,0,200.0,193.4,11.82,11.78,2025-06-23 14:37:15.842,algorand,132.32,158.26,24.629913760360722,1.0,0,0
42a61c,paypal,8,full-mesh,diablo,hop,8,16,10,1,0,59990,57260,0,200.0,190.9,11.71,11.71,2025-06-23 14:27:24.244,algorand,132.32,158.26,22.49284039450557,1.0,0,0
a1cf33,10000,6,full-mesh,diablo,hop,8,16,10,1,0,1199990,98988,0,9241.8,762.4,27.16,22.88,2025-06-23 17:18:50.400,algorand,1169.13,1238.61,8.274737124201026,1.0,0,0
a1cf33,10000,2,full-mesh,diablo,hop,8,16,10,1,0,1199990,90130,0,9769.1,733.7,33.47,31.84,2025-06-23 16:46:31.600,algorand,1169.13,1238.61,8.978347122595705,1.0,0,0
a1cf33,10000,5,full-mesh,diablo,hop,8,16,10,1,0,1199990,102842,0,9478.5,812.3,29.8,28.74,2025-06-23 17:10:45.504,algorand,1169.13,1238.61,9.48995427710742,1.0,0,0
a1cf33,10000,3,full-mesh,diablo,hop,8,16,10,1,0,1199990,103972,0,9807.3,849.7,30.83,23.62,2025-06-23 16:54:36.401,algorand,1169.13,1238.61,11.115083364645281,1.0,0,0
a1cf33,10000,10,full-mesh,diablo,hop,8,16,10,1,0,1199990,91544,0,9979.8,761.3,22.84,18.85,2025-06-23 17:51:35.292,algorand,1169.13,1238.61,10.315293831943816,1.0,0,0
a1cf33,10000,1,full-mesh,diablo,hop,8,16,10,1,0,1199990,107495,0,9206.6,824.7,31.33,22.95,2025-06-23 16:38:27.632,algorand,1169.13,1238.61,9.201573199590312,1.0,0,0
a1cf33,10000,7,full-mesh,diablo,hop,8,16,10,1,0,1199990,100616,0,9383.4,786.8,31.12,26.71,2025-06-23 17:27:19.486,algorand,1169.13,1238.61,10.315833556896026,1.0,0,0
a1cf33,10000,4,full-mesh,diablo,hop,8,16,10,1,0,1199990,104102,0,9091.3,788.7,26.68,21.36,2025-06-23 17:02:41.547,algorand,1169.13,1238.61,11.819289671600943,1.0,0,0
a1cf33,10000,9,full-mesh,diablo,hop,8,16,10,1,0,1199990,93356,0,9709.3,755.4,35.18,26.22,2025-06-23 17:43:29.128,algorand,1169.13,1238.61,10.000209085757122,1.0,0,0
a1cf33,10000,8,full-mesh,diablo,hop,8,16,10,1,0,1199990,106984,0,9406.8,838.7,31.16,25.72,2025-06-23 17:35:23.692,algorand,1169.13,1238.61,9.507668890764585,1.0,0,0
0c4488,visa,2,hypercube,diablo,hop,8,16,10,1,0,540000,162247,0,1787.7,537.1,15.08,14.32,2024-06-03 17:24:16.601,algorand,64.58,73.07,21.177978784651003,1.0,0,0
0c4488,visa,1,hypercube,diablo,hop,8,16,10,1,0,540000,173021,0,1781.9,570.9,15.77,14.41,2024-06-03 17:13:54.939,algorand,64.58,73.07,21.625653033655517,1.0,0,0
a814c0,10000,2,hypercube,diablo,hop,8,16,10,1,0,1199990,90017,0,9533.2,715.1,32.75,30.43,2024-06-03 17:42:57.656,algorand,234.39,254.73,12.971104022622036,1.0,0,0
a814c0,10000,1,hypercube,diablo,hop,8,16,10,1,0,1199990,92177,0,9535.1,732.4,31.25,27.06,2024-06-03 17:34:51.542,algorand,234.39,254.73,12.367277068538938,1.0,0,0
03a733,dota,2,hypercube,diablo,hop,8,16,10,1,0,3678700,50688,0,12260.6,168.9,67.95,60.88,2024-06-03 18:36:42.903,algorand,163.71,196.28,21.56404085119589,1.0,0,0
03a733,dota,1,hypercube,diablo,hop,8,16,10,1,0,3678700,70126,0,11763.2,224.2,81.02,70.76,2024-06-03 18:22:56.722,algorand,163.71,196.28,24.041150516716904,1.0,0,0
e79640,gafam,2,hypercube,diablo,hop,8,16,10,1,0,30320,24758,0,167.7,136.9,23.74,16.71,2024-06-03 17:05:38.002,algorand,47.4,57.4,13.110234213064656,1.0,0,0
e79640,gafam,1,hypercube,diablo,hop,8,16,10,1,0,30320,23064,0,167.7,127.6,19.23,16.98,2024-06-03 16:57:34.259,algorand,47.4,57.4,12.176594916379758,1.0,0,0
7459b0,football,2,hypercube,diablo,hop,8,16,10,1,0,4056130,12765,0,29502.7,92.8,54.62,82.74,2024-06-03 18:09:51.094,algorand,357.56,376.76,9.511676293109659,1.0,0,0
7459b0,football,1,hypercube,diablo,hop,8,16,10,1,0,4056130,6485,0,30468.1,48.7,17.5,14.91,2024-06-03 17:55:44.586,algorand,357.56,376.76,6.15431869470624,1.0,0,0
670737,paypal,2,hypercube,diablo,hop,8,16,10,1,0,59990,57920,0,200.0,193.1,11.89,11.89,2024-06-03 16:47:05.553,algorand,16.16,16.39,16.734308649480987,1.0,0,0
670737,paypal,1,hypercube,diablo,hop,8,16,10,1,0,59990,57979,0,200.0,193.3,11.9,11.9,2024-06-03 16:36:53.331,algorand,16.16,16.39,21.571403940524302,1.0,0,0
d3f495,visa,6,hypercube,diablo,hop,8,16,10,1,0,540000,163888,0,1791.6,543.7,15.16,14.32,2025-07-12 16:33:27.072,algorand,357.7,422.23,23.080018417740792,1.0,0,0
d3f495,visa,2,hypercube,diablo,hop,8,16,10,1,0,540000,164398,0,1792.7,545.8,15.8,14.26,2025-07-12 15:53:38.054,algorand,357.7,422.23,20.79426327172674,1.0,0,0
d3f495,visa,5,hypercube,diablo,hop,8,16,10,1,0,540000,170928,0,1789.4,566.4,15.45,14.31,2025-07-12 16:23:29.335,algorand,357.7,422.23,20.711798650559768,1.0,0,0
d3f495,visa,3,hypercube,diablo,hop,8,16,10,1,0,540000,170868,0,1771.1,560.4,15.28,14.26,2025-07-12 16:03:35.231,algorand,357.7,422.23,20.06558340914142,1.0,0,0
d3f495,visa,10,hypercube,diablo,hop,8,16,10,1,0,540000,174142,0,1784.0,575.3,19.85,14.12,2025-07-12 17:13:41.314,algorand,357.7,422.23,18.82163830896023,1.0,0,0
d3f495,visa,1,hypercube,diablo,hop,8,16,10,1,0,540000,169556,0,1765.6,554.4,14.9,14.3,2025-07-12 15:43:19.464,algorand,357.7,422.23,21.65396210469016,1.0,0,0
d3f495,visa,7,hypercube,diablo,hop,8,16,10,1,0,540000,164389,0,1765.3,537.4,15.56,14.33,2025-07-12 16:43:24.573,algorand,357.7,422.23,21.79760190178407,1.0,0,0
d3f495,visa,4,hypercube,diablo,hop,8,16,10,1,0,540000,164090,0,1794.7,545.4,15.0,14.25,2025-07-12 16:13:32.635,algorand,357.7,422.23,23.390756432369738,1.0,0,0
d3f495,visa,9,hypercube,diablo,hop,8,16,10,1,0,540000,168714,0,1770.4,553.1,14.86,14.23,2025-07-12 17:03:19.158,algorand,357.7,422.23,27.15356297713684,1.0,0,0
d3f495,visa,8,hypercube,diablo,hop,8,16,10,1,0,540000,164367,0,1800.0,547.9,15.46,14.26,2025-07-12 16:53:21.816,algorand,357.7,422.23,27.247707666230543,1.0,0,0
a50647,dota,6,hypercube,diablo,hop,8,16,10,1,0,3678700,49372,0,12177.5,163.4,83.3,81.73,2025-07-12 22:14:15.512,algorand,860.01,1115.15,26.804221423337594,1.0,0,0
a50647,dota,2,hypercube,diablo,hop,8,16,10,1,0,3678700,81395,0,12488.6,276.3,78.69,66.5,2025-07-12 21:20:13.460,algorand,860.01,1115.15,13.50773534966192,1.0,0,0
a50647,dota,5,hypercube,diablo,hop,8,16,10,1,0,3678700,84050,0,12173.5,278.1,94.67,90.16,2025-07-12 22:00:50.821,algorand,860.01,1115.15,25.897780897385843,1.0,0,0
a50647,dota,3,hypercube,diablo,hop,8,16,10,1,0,3678700,62306,0,13218.5,223.9,75.0,63.65,2025-07-12 21:33:36.769,algorand,860.01,1115.15,20.4933229622513,1.0,0,0
a50647,dota,10,hypercube,diablo,hop,8,16,10,1,0,3678700,96388,0,12562.9,329.2,92.33,79.08,2025-07-12 23:09:02.936,algorand,860.01,1115.15,22.513953317102043,1.0,0,0
a50647,dota,1,hypercube,diablo,hop,8,16,10,1,0,3678700,91901,0,13080.3,326.8,86.22,73.5,2025-07-12 21:06:37.139,algorand,860.01,1115.15,22.146734602432492,1.0,0,0
a50647,dota,7,hypercube,diablo,hop,8,16,10,1,0,3678700,53309,0,12808.2,185.6,57.37,47.12,2025-07-12 22:27:53.867,algorand,860.01,1115.15,15.048337349230707,1.0,0,0
a50647,dota,4,hypercube,diablo,hop,8,16,10,1,0,3678700,44997,0,12270.9,150.1,68.98,67.3,2025-07-12 21:47:10.959,algorand,860.01,1115.15,20.631725249524354,1.0,0,0
a50647,dota,9,hypercube,diablo,hop,8,16,10,1,0,3678700,59207,0,13220.1,212.8,67.03,54.51,2025-07-12 22:55:21.505,algorand,860.01,1115.15,18.419778751979493,1.0,0,0
a50647,dota,8,hypercube,diablo,hop,8,16,10,1,0,3678700,90324,0,11841.1,290.7,96.81,82.22,2025-07-12 22:41:33.733,algorand,860.01,1115.15,19.931016268807628,1.0,0,0
2cd6d1,gafam,6,hypercube,diablo,hop,8,16,10,1,0,30320,19110,0,167.7,105.7,24.52,21.25,2025-07-12 13:22:39.269,algorand,75.44,168.01,15.768093164665613,1.0,0,0
2cd6d1,gafam,2,hypercube,diablo,hop,8,16,10,1,0,30320,8245,0,167.7,45.6,17.72,17.01,2025-07-12 12:49:39.543,algorand,75.44,168.01,11.297785922902941,1.0,0,0
2cd6d1,gafam,5,hypercube,diablo,hop,8,16,10,1,0,30320,21913,0,167.7,121.2,20.62,21.59,2025-07-12 13:14:16.297,algorand,75.44,168.01,14.396207752783171,1.0,0,0
2cd6d1,gafam,3,hypercube,diablo,hop,8,16,10,1,0,30320,19669,0,167.7,108.8,19.08,17.2,2025-07-12 12:57:51.776,algorand,75.44,168.01,13.509422738676756,1.0,0,0
2cd6d1,gafam,10,hypercube,diablo,hop,8,16,10,1,0,30320,27667,0,167.7,153.0,22.35,21.08,2025-07-12 13:55:20.285,algorand,75.44,168.01,14.382732553169383,1.0,0,0
2cd6d1,gafam,1,hypercube,diablo,hop,8,16,10,1,0,30320,28228,0,167.7,156.1,20.74,17.59,2025-07-12 12:41:35.805,algorand,75.44,168.01,10.0301281947453,1.0,0,0
2cd6d1,gafam,7,hypercube,diablo,hop,8,16,10,1,0,30320,28960,0,167.7,160.2,21.58,16.55,2025-07-12 13:30:43.420,algorand,75.44,168.01,16.15144571536093,1.0,0,0
2cd6d1,gafam,4,hypercube,diablo,hop,8,16,10,1,0,30320,22282,0,167.7,123.2,18.6,16.85,2025-07-12 13:06:03.984,algorand,75.44,168.01,12.015150596341362,1.0,0,0
2cd6d1,gafam,9,hypercube,diablo,hop,8,16,10,1,0,30320,24710,0,167.7,136.7,20.99,17.28,2025-07-12 13:47:15.829,algorand,75.44,168.01,15.37851522710621,1.0,0,0
2cd6d1,gafam,8,hypercube,diablo,hop,8,16,10,1,0,30320,8182,0,167.7,45.3,17.38,21.17,2025-07-12 13:39:03.503,algorand,75.44,168.01,18.02591804796351,1.0,0,0
50a76b,football,6,hypercube,diablo,hop,8,16,10,1,0,4056130,26014,0,28827.8,184.9,55.06,72.11,2025-07-12 19:58:40.657,algorand,1878.21,2215.33,7.871905235963923,1.0,0,0
50a76b,football,2,hypercube,diablo,hop,8,16,10,1,0,4056130,23453,0,29877.3,172.8,51.01,72.06,2025-07-12 19:03:48.812,algorand,1878.21,2215.33,6.8957224973131,1.0,0,0
50a76b,football,5,hypercube,diablo,hop,8,16,10,1,0,4056130,12178,0,20963.0,62.9,67.64,71.82,2025-07-12 19:45:04.048,algorand,1878.21,2215.33,12.553009351447535,1.0,0,0
50a76b,football,3,hypercube,diablo,hop,8,16,10,1,0,4056130,24556,0,24550.5,148.6,45.34,35.53,2025-07-12 19:17:38.439,algorand,1878.21,2215.33,8.790878412082462,1.0,0,0
50a76b,football,10,hypercube,diablo,hop,8,16,10,1,0,4056130,14183,0,26588.0,93.0,49.29,70.58,2025-07-12 20:53:27.537,algorand,1878.21,2215.33,11.32514230888978,1.0,0,0
50a76b,football,1,hypercube,diablo,hop,8,16,10,1,0,4056130,4090,0,29673.8,29.9,14.81,14.56,2025-07-12 18:50:11.437,algorand,1878.21,2215.33,5.649053517159379,1.0,0,0
50a76b,football,7,hypercube,diablo,hop,8,16,10,1,0,4056130,22632,0,29893.5,166.8,53.56,72.67,2025-07-12 20:12:30.097,algorand,1878.21,2215.33,8.445140484717836,1.0,0,0
50a76b,football,4,hypercube,diablo,hop,8,16,10,1,0,4056130,24033,0,24873.5,147.4,55.61,31.51,2025-07-12 19:31:06.221,algorand,1878.21,2215.33,10.623353385432473,1.0,0,0
50a76b,football,9,hypercube,diablo,hop,8,16,10,1,0,4056130,7647,0,30253.0,57.0,36.68,20.83,2025-07-12 20:39:45.195,algorand,1878.21,2215.33,8.141802371576512,1.0,0,0
50a76b,football,8,hypercube,diablo,hop,8,16,10,1,0,4056130,24623,0,30481.5,185.0,58.65,68.84,2025-07-12 20:26:02.454,algorand,1878.21,2215.33,9.197801339917621,1.0,0,0
e7717b,paypal,6,hypercube,diablo,hop,8,16,10,1,0,59990,57755,0,200.0,192.5,11.95,11.91,2025-07-12 14:53:23.678,algorand,145.77,206.27,24.11829164244652,1.0,0,0
e7717b,paypal,2,hypercube,diablo,hop,8,16,10,1,0,59990,57980,0,200.0,193.3,11.88,11.88,2025-07-12 14:13:36.127,algorand,145.77,206.27,23.223935960307198,1.0,0,0
e7717b,paypal,5,hypercube,diablo,hop,8,16,10,1,0,59990,57921,0,200.0,193.1,11.9,11.89,2025-07-12 14:43:32.056,algorand,145.77,206.27,23.52280936608142,1.0,0,0
e7717b,paypal,3,hypercube,diablo,hop,8,16,10,1,0,59990,57967,0,200.0,193.3,11.83,11.83,2025-07-12 14:23:27.721,algorand,145.77,206.27,24.044066345455285,1.0,0,0
e7717b,paypal,10,hypercube,diablo,hop,8,16,10,1,0,59990,57928,0,200.0,193.1,11.85,11.85,2025-07-12 15:32:50.021,algorand,145.77,206.27,22.725885320468947,1.0,0,0
e7717b,paypal,1,hypercube,diablo,hop,8,16,10,1,0,59990,57770,0,200.0,192.6,11.93,11.89,2025-07-12 14:03:23.765,algorand,145.77,206.27,20.3011416149206,1.0,0,0
e7717b,paypal,7,hypercube,diablo,hop,8,16,10,1,0,59990,57796,0,200.0,192.7,11.95,11.91,2025-07-12 15:03:15.201,algorand,145.77,206.27,22.02837858052634,1.0,0,0
e7717b,paypal,4,hypercube,diablo,hop,8,16,10,1,0,59990,57724,0,200.0,192.4,12.05,12.02,2025-07-12 14:33:19.317,algorand,145.77,206.27,21.402878419670362,1.0,0,0
e7717b,paypal,9,hypercube,diablo,hop,8,16,10,1,0,59990,57996,0,200.0,193.4,11.85,11.84,2025-07-12 15:22:58.374,algorand,145.77,206.27,23.650484582334983,1.0,0,0
e7717b,paypal,8,hypercube,diablo,hop,8,16,10,1,0,59990,57772,0,200.0,192.6,11.95,11.91,2025-07-12 15:13:06.772,algorand,145.77,206.27,19.46485600933455,1.0,0,0
e18d14,10000,6,hypercube,diablo,hop,8,16,10,1,0,1199990,95427,0,9273.7,737.5,29.14,25.04,2025-07-12 18:04:41.400,algorand,1233.43,1388.52,11.010090868477587,1.0,0,0
e18d14,10000,2,hypercube,diablo,hop,8,16,10,1,0,1199990,106272,0,9410.1,833.4,34.62,30.6,2025-07-12 17:32:22.292,algorand,1233.43,1388.52,8.227625366960536,1.0,0,0
e18d14,10000,5,hypercube,diablo,hop,8,16,10,1,0,1199990,90996,0,9309.6,706.0,30.34,26.3,2025-07-12 17:56:36.186,algorand,1233.43,1388.52,10.09724719925832,1.0,0,0
e18d14,10000,3,hypercube,diablo,hop,8,16,10,1,0,1199990,99775,0,9240.5,768.3,34.59,32.95,2025-07-12 17:40:26.888,algorand,1233.43,1388.52,9.269301602255698,1.0,0,0
e18d14,10000,10,hypercube,diablo,hop,8,16,10,1,0,1199990,100531,0,9968.4,835.1,33.92,29.68,2025-07-12 18:37:42.281,algorand,1233.43,1388.52,11.671006610465945,1.0,0,0
e18d14,10000,1,hypercube,diablo,hop,8,16,10,1,0,1199990,100608,0,9463.4,793.4,31.2,21.52,2025-07-12 17:24:16.799,algorand,1233.43,1388.52,9.572871090279673,1.0,0,0
e18d14,10000,7,hypercube,diablo,hop,8,16,10,1,0,1199990,94099,0,9986.0,783.1,35.2,33.66,2025-07-12 18:12:45.979,algorand,1233.43,1388.52,12.793457441474368,1.0,0,0
e18d14,10000,4,hypercube,diablo,hop,8,16,10,1,0,1199990,92356,0,9676.1,744.7,35.41,28.69,2025-07-12 17:48:31.588,algorand,1233.43,1388.52,10.133944399029957,1.0,0,0
e18d14,10000,9,hypercube,diablo,hop,8,16,10,1,0,1199990,97853,0,9257.3,754.9,29.99,28.1,2025-07-12 18:29:16.183,algorand,1233.43,1388.52,11.837558199546889,1.0,0,0
e18d14,10000,8,hypercube,diablo,hop,8,16,10,1,0,1199990,100960,0,9489.5,798.4,27.21,20.42,2025-07-12 18:20:50.670,algorand,1233.43,1388.52,14.80282390701194,1.0,0,0
7ef328,gafam,1,scale-free-l,diablo,hop,8,16,10,1,0,30320,26331,0,167.7,145.6,31.72,29.2,2024-05-27 15:42:43.851,algorand,25.16,25.49,16.38748756944871,1.0,0,0
028f97,10000,1,scale-free-l,diablo,hop,8,16,10,1,0,1199990,72342,0,9243.8,557.3,37.27,31.56,2024-05-27 16:01:05.426,algorand,125.81,125.81,10.444922856943275,1.0,0,0
39f177,paypal,1,scale-free-l,diablo,hop,8,16,10,1,0,59990,57159,0,200.0,190.6,15.4,15.36,2024-05-27 15:32:11.967,algorand,11.34,11.44,21.15694752598562,1.0,0,0
cd64be,dota,1,scale-free-l,diablo,hop,8,16,10,1,0,3678700,22928,0,13200.5,82.3,94.62,102.07,2024-05-27 16:28:03.888,algorand,89.03,135.21,18.35374113860503,1.0,0,0
492cdf,visa,1,scale-free-l,diablo,hop,8,16,10,1,0,540000,140620,0,1782.8,464.3,22.31,19.12,2024-05-27 15:50:50.016,algorand,33.68,34.17,21.812712767459193,1.0,0,0
c49694,football,1,scale-free-l,diablo,hop,8,16,10,1,0,4056130,3608,0,20431.7,18.2,34.2,27.76,2024-05-27 16:14:36.783,algorand,189.53,200.79,9.495509631508789,1.0,0,0
602191,football,1,scale-free-l,diablo,hop,8,16,10,1,0,4056130,21418,0,26394.9,139.4,74.75,73.95,2024-06-03 10:44:05.619,algorand,384.1,591.25,9.456126390414548,1.0,0,0
0a7e73,visa,1,scale-free-l,diablo,hop,8,16,10,1,0,540000,155457,0,1778.7,512.1,23.58,19.4,2024-06-03 09:58:33.649,algorand,70.97,101.88,25.742719001924492,1.0,0,0
0a7e73,visa,2,scale-free-l,diablo,hop,8,16,10,1,0,540000,149481,0,1778.2,492.2,25.04,19.48,2024-06-03 10:08:53.667,algorand,70.97,101.88,24.033085341444348,1.0,0,0
3c74c1,paypal,1,scale-free-l,diablo,hop,8,16,10,1,0,59990,57093,0,200.0,190.3,15.09,15.08,2024-06-03 09:21:23.641,algorand,17.01,17.11,17.89200698968584,1.0,0,0
3c74c1,paypal,2,scale-free-l,diablo,hop,8,16,10,1,0,59990,57071,0,200.0,190.3,15.34,15.34,2024-06-03 09:31:40.464,algorand,17.01,17.11,20.50810961416746,1.0,0,0
ca94f8,dota,1,scale-free-l,diablo,hop,8,16,10,1,0,3678700,66583,0,12008.7,217.4,106.36,99.78,2024-06-03 11:09:22.120,algorand,165.04,269.65,21.90261332116509,1.0,0,0
ca94f8,dota,2,scale-free-l,diablo,hop,8,16,10,1,0,3678700,66583,0,12008.7,217.4,106.36,99.78,2024-06-03 11:24:12.489,algorand,165.04,269.65,20.58530814668522,1.0,0,0
17b05a,gafam,1,scale-free-l,diablo,hop,8,16,10,1,0,30320,12696,0,167.7,70.2,31.58,34.74,2024-06-03 09:42:13.747,algorand,54.58,89.74,16.667495531412815,1.0,0,0
17b05a,gafam,2,scale-free-l,diablo,hop,8,16,10,1,0,30320,7751,0,167.7,42.9,29.11,28.95,2024-06-03 09:50:15.303,algorand,54.58,89.74,18.954103833760946,1.0,0,0
8f749d,10000,1,scale-free-l,diablo,hop,8,16,10,1,0,1199990,82288,0,9144.9,627.1,38.54,35.93,2024-06-03 10:19:33.861,algorand,250.74,326.86,8.105877706196212,1.0,0,0
8f749d,10000,2,scale-free-l,diablo,hop,8,16,10,1,0,1199990,69123,0,9079.0,523.0,38.38,34.66,2024-06-03 10:28:00.058,algorand,250.74,326.86,10.203405684876076,1.0,0,0
d462bf,football,2,scale-free-l,diablo,hop,8,16,10,1,0,4056130,9678,0,27823.0,66.4,39.69,38.6,2024-06-12 09:35:01.001,algorand,55.34,50.82,10.602474962733092,1.0,0,0
d462bf,football,1,scale-free-l,diablo,hop,8,16,10,1,0,4056130,2762,0,29832.8,20.3,23.45,22.99,2024-06-12 09:21:05.406,algorand,55.34,50.82,11.367031436908734,1.0,0,0
5b025b,football,2,scale-free-l,diablo,hop,8,16,10,1,0,4056130,6368,0,30006.6,47.1,90.45,84.71,2024-06-14 06:58:14.690,algorand,79.7,213.11,8.990134922438738,1.0,0,0
c30450,football,1,scale-free-l,diablo,hop,8,16,10,1,0,4056130,20641,0,27042.3,137.6,57.11,73.57,2024-06-14 09:35:01.298,algorand,64.99,95.39,9.027522296555892,1.0,0,0
c30450,football,2,scale-free-l,diablo,hop,8,16,10,1,0,4056130,24506,0,27862.6,168.3,65.2,64.36,2024-06-14 09:49:06.877,algorand,64.99,95.39,10.961906992216049,1.0,0,0
27038d,gafam,9,scale-free-l,diablo,hop,8,16,10,1,0,30320,7884,0,167.7,43.6,22.41,18.32,2025-06-24 12:59:01.739,algorand,86.35,256.68,15.89286781533372,1.0,0,0
27038d,gafam,6,scale-free-l,diablo,hop,8,16,10,1,0,30320,18607,0,167.7,102.9,25.44,22.78,2025-06-24 12:34:24.550,algorand,86.35,256.68,15.799259738597318,1.0,0,0
27038d,gafam,4,scale-free-l,diablo,hop,8,16,10,1,0,30320,18126,0,167.7,100.2,26.19,24.07,2025-06-24 12:18:15.969,algorand,86.35,256.68,14.338390297838345,1.0,0,0
27038d,gafam,7,scale-free-l,diablo,hop,8,16,10,1,0,30320,21168,0,167.7,117.1,26.02,23.7,2025-06-24 12:42:37.147,algorand,86.35,256.68,16.410050967662507,1.0,0,0
27038d,gafam,3,scale-free-l,diablo,hop,8,16,10,1,0,30320,10168,0,167.6,56.2,29.18,35.05,2025-06-24 12:10:03.251,algorand,86.35,256.68,11.292632314971351,1.0,0,0
27038d,gafam,5,scale-free-l,diablo,hop,8,16,10,1,0,30320,2612,0,167.7,14.4,18.84,17.39,2025-06-24 12:25:55.066,algorand,86.35,256.68,14.678848161724188,1.0,0,0
27038d,gafam,1,scale-free-l,diablo,hop,8,16,10,1,0,30320,12915,0,167.7,71.4,29.18,28.68,2025-06-24 11:53:38.547,algorand,86.35,256.68,13.79012419989965,1.0,0,0
27038d,gafam,8,scale-free-l,diablo,hop,8,16,10,1,0,30320,12867,0,167.7,71.2,26.62,29.31,2025-06-24 12:50:49.489,algorand,86.35,256.68,18.902261401723703,1.0,0,0
27038d,gafam,2,scale-free-l,diablo,hop,8,16,10,1,0,30320,21472,0,167.7,118.8,25.68,23.86,2025-06-24 12:01:50.961,algorand,86.35,256.68,14.929774216318512,1.0,0,0
27038d,gafam,10,scale-free-l,diablo,hop,8,16,10,1,0,30320,12961,0,167.7,71.7,27.01,28.91,2025-06-24 13:07:14.499,algorand,86.35,256.68,12.078449078210168,1.0,0,0
f71d90,paypal,9,scale-free-l,diablo,hop,8,16,10,1,0,59990,57242,0,200.0,190.8,15.41,15.37,2025-06-24 14:35:06.755,algorand,160.07,278.14,19.454026079275252,1.0,0,0
f71d90,paypal,6,scale-free-l,diablo,hop,8,16,10,1,0,59990,57259,0,200.0,190.9,15.36,15.33,2025-06-24 14:05:09.523,algorand,160.07,278.14,27.547348970682364,1.0,0,0
f71d90,paypal,4,scale-free-l,diablo,hop,8,16,10,1,0,59990,57065,0,200.0,190.2,15.15,15.15,2025-06-24 13:45:25.719,algorand,160.07,278.14,20.37598002576393,1.0,0,0
f71d90,paypal,7,scale-free-l,diablo,hop,8,16,10,1,0,59990,57243,0,200.0,190.8,15.44,15.4,2025-06-24 14:15:01.553,algorand,160.07,278.14,23.130084399310437,1.0,0,0
