blockchain,mode,workload,cores,ram,secondaries,dataset,link_strategy,network_size,dynamic,metric,unit,value_column,eligibility_column,n_observed,n_positive_commit,n_zero_commit,n_no_submission,n_tps_censored,n_metric,mean,minimum,maximum,q25,q75,sample_std,iqr,iqr_pct,sample_std_pct,delta_min,delta_max,delta_min_pct,delta_max_pct,range_abs,wcd_abs,wcd_pct
Algorand,full mesh,GAFAM,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,TPS,average_throughput,tps_point_valid_positive_commit,13,13,0,0,0,13,125.77692307692307,90.6,155.4,115.8,137.7,18.223983915258206,21.89999999999999,17.411779096079744,14.489131606529062,-35.176923076923075,29.623076923076937,-27.96770839703994,23.55207632560701,64.80000000000001,35.176923076923075,27.96770839703994
Algorand,full mesh,GAFAM,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,s,average_latency,latency_valid_positive_commit,13,13,0,0,0,13,31.446923076923078,21.42,49.9,25.33,35.96,9.878810981603829,10.630000000000003,33.80298916367017,31.414237117695205,-10.026923076923076,18.45307692307692,-31.885227856461434,58.68007142682419,28.479999999999997,18.45307692307692,58.68007142682419
Algorand,full mesh,GAFAM,8,16,10,2023,hop,40 nodes,0,energy_observed,kWh,energy,energy_valid_observed,13,13,0,0,0,13,15.330091106303374,12.406792038914505,17.96776017537342,13.138529580224391,16.716116964637006,1.9248764582153066,3.577587384412615,23.337026242078853,12.5561971215151,-2.9232990673888697,2.6376690690700464,-19.06902605547385,17.20582774609538,5.560968136458916,2.9232990673888697,19.06902605547385
Algorand,full mesh,GAFAM,8,16,10,2023,hop,40 nodes,0,energy_positive_commit,kWh,energy,energy_valid_positive_commit,13,13,0,0,0,13,15.330091106303374,12.406792038914505,17.96776017537342,13.138529580224391,16.716116964637006,1.9248764582153066,3.577587384412615,23.337026242078853,12.5561971215151,-2.9232990673888697,2.6376690690700464,-19.06902605547385,17.20582774609538,5.560968136458916,2.9232990673888697,19.06902605547385
Algorand,full mesh,Gaming,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,TPS,average_throughput,tps_point_valid_positive_commit,13,13,0,0,0,13,270.6,191.0,353.7,260.7,290.2,46.40576472810247,29.5,10.901699926090169,17.149210912085167,-79.60000000000002,83.09999999999997,-29.416112342941616,30.709534368070937,162.7,83.09999999999997,30.709534368070937
Algorand,full mesh,Gaming,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,s,average_latency,latency_valid_positive_commit,13,13,0,0,0,13,77.51846153846152,59.04,87.32,72.02,83.82,8.162567862049544,11.799999999999997,15.222180324289996,10.52983728011631,-18.478461538461524,9.80153846153847,-23.83749776728123,12.644134399745981,28.279999999999994,18.478461538461524,23.83749776728123
Algorand,full mesh,Gaming,8,16,10,2023,hop,10 nodes,0,energy_observed,kWh,energy,energy_valid_observed,13,13,0,0,0,13,21.593465445081804,14.779346098859865,28.81449506391334,17.557412462387145,24.28000637886212,4.3788189337931005,6.722593916474974,31.132538376354653,20.278444629138644,-6.81411934622194,7.221029618831537,-31.55639544542835,33.44080938373059,14.035148965053477,7.221029618831537,33.44080938373059
Algorand,full mesh,Gaming,8,16,10,2023,hop,10 nodes,0,energy_positive_commit,kWh,energy,energy_valid_positive_commit,13,13,0,0,0,13,21.593465445081804,14.779346098859865,28.81449506391334,17.557412462387145,24.28000637886212,4.3788189337931005,6.722593916474974,31.132538376354653,20.278444629138644,-6.81411934622194,7.221029618831537,-31.55639544542835,33.44080938373059,14.035148965053477,7.221029618831537,33.44080938373059
Algorand,full mesh,Gaming,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,TPS,average_throughput,tps_point_valid_positive_commit,13,13,0,0,0,13,232.75384615384615,109.1,324.1,228.2,264.8,59.792399396921894,36.60000000000002,15.724767003767608,25.689113363738006,-123.65384615384616,91.34615384615387,-53.126445898605326,39.245819287461174,215.00000000000003,123.65384615384616,53.126445898605326
Algorand,full mesh,Gaming,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,s,average_latency,latency_valid_positive_commit,13,13,0,0,0,13,94.65307692307692,78.7,113.32,85.13,103.2,11.233277485975457,18.070000000000007,19.090768718152937,11.867841861183832,-15.953076923076921,18.66692307692307,-16.854261310534827,19.72141179530105,34.61999999999999,18.66692307692307,19.72141179530105
Algorand,full mesh,Gaming,8,16,10,2023,hop,40 nodes,0,energy_observed,kWh,energy,energy_valid_observed,13,13,0,0,0,13,21.432979649010427,17.298836224389067,25.617646630566025,19.564756598858157,23.56016078260759,2.6522636256636036,3.9954041837494323,18.64138467529363,12.374684570682454,-4.13414342462136,4.184666981555598,-19.288701302024684,19.52442940778328,8.318810406176958,4.184666981555598,19.52442940778328
Algorand,full mesh,Gaming,8,16,10,2023,hop,40 nodes,0,energy_positive_commit,kWh,energy,energy_valid_positive_commit,13,13,0,0,0,13,21.432979649010427,17.298836224389067,25.617646630566025,19.564756598858157,23.56016078260759,2.6522636256636036,3.9954041837494323,18.64138467529363,12.374684570682454,-4.13414342462136,4.184666981555598,-19.288701302024684,19.52442940778328,8.318810406176958,4.184666981555598,19.52442940778328
Algorand,full mesh,PayPal,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,TPS,average_throughput,tps_point_valid_positive_commit,13,13,0,0,0,13,192.26153846153846,190.8,193.5,191.0,193.4,1.2540191795040871,2.4000000000000057,1.2482995919020594,0.6522465125051266,-1.4615384615384528,1.2384615384615358,-0.7601824437865042,0.6441545971033035,2.6999999999999886,1.4615384615384528,0.7601824437865042
Algorand,full mesh,PayPal,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,s,average_latency,latency_valid_positive_commit,13,13,0,0,0,13,11.741538461538461,11.65,11.83,11.71,11.8,0.05970010522689693,0.08999999999999986,0.766509433962263,0.5084521540550708,-0.09153846153846068,0.08846153846153904,-0.7796121593291332,0.7534067085953927,0.17999999999999972,0.09153846153846068,0.7796121593291332
Algorand,full mesh,PayPal,8,16,10,2023,hop,10 nodes,0,energy_observed,kWh,energy,energy_valid_observed,13,13,0,0,0,13,22.848157447413715,16.40727349680542,29.43148582037963,21.910325128146276,24.62991376036072,3.612057919864178,2.7195886322144425,11.902879426814719,15.808968089341677,-6.4408839506082955,6.583328372965916,-28.189949082031415,28.81338851116466,13.024212323574211,6.583328372965916,28.81338851116466
Algorand,full mesh,PayPal,8,16,10,2023,hop,10 nodes,0,energy_positive_commit,kWh,energy,energy_valid_positive_commit,13,13,0,0,0,13,22.848157447413715,16.40727349680542,29.43148582037963,21.910325128146276,24.62991376036072,3.612057919864178,2.7195886322144425,11.902879426814719,15.808968089341677,-6.4408839506082955,6.583328372965916,-28.189949082031415,28.81338851116466,13.024212323574211,6.583328372965916,28.81338851116466
Algorand,full mesh,PayPal,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,TPS,average_throughput,tps_point_valid_positive_commit,13,13,0,0,0,13,192.35384615384618,189.8,193.5,191.6,193.1,1.1155083927783642,1.5,0.7798128449172198,0.5799251822010211,-2.553846153846166,1.1461538461538225,-1.3276813564744523,0.5958569943213505,3.6999999999999886,2.553846153846166,1.3276813564744523
Algorand,full mesh,PayPal,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,s,average_latency,latency_valid_positive_commit,13,13,0,0,0,13,12.697692307692309,11.7,18.27,11.76,11.84,2.2427555738650087,0.08000000000000007,0.6300357424123104,17.662702162867337,-0.9976923076923097,5.572307692307691,-7.857272672199688,43.88441267341126,6.57,5.572307692307691,43.88441267341126
Algorand,full mesh,PayPal,8,16,10,2023,hop,40 nodes,0,energy_observed,kWh,energy,energy_valid_observed,13,13,0,0,0,13,21.98098862908626,18.96225502554913,26.17026314939253,19.7086670043183,23.59428191734976,2.611657297042855,3.8856149130314606,17.67716174462615,11.881436914020279,-3.018733603537129,4.18927452030627,-13.733384127875855,19.058626483991848,7.208008123843399,4.18927452030627,19.058626483991848
Algorand,full mesh,PayPal,8,16,10,2023,hop,40 nodes,0,energy_positive_commit,kWh,energy,energy_valid_positive_commit,13,13,0,0,0,13,21.98098862908626,18.96225502554913,26.17026314939253,19.7086670043183,23.59428191734976,2.611657297042855,3.8856149130314606,17.67716174462615,11.881436914020279,-3.018733603537129,4.18927452030627,-13.733384127875855,19.058626483991848,7.208008123843399,4.18927452030627,19.058626483991848
Algorand,full mesh,VISA,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,TPS,average_throughput,tps_point_valid_positive_commit,13,13,0,0,0,13,553.7461538461538,538.1,620.7,544.2,555.7,21.671625665241624,11.5,2.0767638601414147,3.9136390410510384,-15.646153846153766,66.95384615384626,-2.8255101615569336,12.091071999110971,82.60000000000002,66.95384615384626,12.091071999110971
Algorand,full mesh,VISA,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,s,average_latency,latency_valid_positive_commit,13,13,0,0,0,13,15.275384615384617,14.62,20.04,14.69,15.05,1.4417270626151548,0.3600000000000012,2.356732802900602,9.438237392485151,-0.6553846153846177,4.764615384615382,-4.290462282203661,31.191459361466393,5.42,4.764615384615382,31.191459361466393
Algorand,full mesh,VISA,8,16,10,2023,hop,10 nodes,0,energy_observed,kWh,energy,energy_valid_observed,13,13,0,0,0,13,23.389303003001245,17.25481968309122,36.2513023911888,19.277757144711167,25.68202174821396,5.12279283842031,6.404264603502792,27.38116908691557,21.902289425909647,-6.134483319910025,12.861999388187556,-26.227730339475556,54.99094772741685,18.99648270809758,12.861999388187556,54.99094772741685
Algorand,full mesh,VISA,8,16,10,2023,hop,10 nodes,0,energy_positive_commit,kWh,energy,energy_valid_positive_commit,13,13,0,0,0,13,23.389303003001245,17.25481968309122,36.2513023911888,19.277757144711167,25.68202174821396,5.12279283842031,6.404264603502792,27.38116908691557,21.902289425909647,-6.134483319910025,12.861999388187556,-26.227730339475556,54.99094772741685,18.99648270809758,12.861999388187556,54.99094772741685
Algorand,full mesh,VISA,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,TPS,average_throughput,tps_point_valid_positive_commit,13,13,0,0,0,13,495.2461538461539,433.5,581.8,458.2,517.5,45.41096812049954,59.30000000000001,11.973843620887827,9.169373203170046,-61.7461538461539,86.55384615384605,-12.467770494858822,17.476934546923033,148.29999999999995,86.55384615384605,17.476934546923033
Algorand,full mesh,VISA,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,s,average_latency,latency_valid_positive_commit,13,13,0,0,0,13,23.941538461538464,17.74,33.97,20.76,26.45,4.587346448209186,5.689999999999998,23.766225420897044,19.160616831615286,-6.201538461538465,10.028461538461535,-25.902840251895658,41.88728955147151,16.23,10.028461538461535,41.88728955147151
Algorand,full mesh,VISA,8,16,10,2023,hop,40 nodes,0,energy_observed,kWh,energy,energy_valid_observed,13,13,0,0,0,13,22.06650892815172,15.969291833032084,27.165673540470845,20.61811051504818,23.893218349779307,3.095618799707849,3.275107834731127,14.841984499654377,14.028584266714528,-6.097217095119635,5.099164612319125,-27.631090694826714,23.10816191596932,11.19638170743876,6.097217095119635,27.631090694826714
Algorand,full mesh,VISA,8,16,10,2023,hop,40 nodes,0,energy_positive_commit,kWh,energy,energy_valid_positive_commit,13,13,0,0,0,13,22.06650892815172,15.969291833032084,27.165673540470845,20.61811051504818,23.893218349779307,3.095618799707849,3.275107834731127,14.841984499654377,14.028584266714528,-6.097217095119635,5.099164612319125,-27.631090694826714,23.10816191596932,11.19638170743876,6.097217095119635,27.631090694826714
Algorand,hypercube,DDoS,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,TPS,average_throughput,tps_point_valid_positive_commit,13,13,0,0,0,13,759.1692307692308,666.9,835.1,732.4,793.4,49.446054520985875,61.0,8.035099096178008,6.513179475264624,-92.26923076923083,75.93076923076922,-12.15397397965388,10.001823856036962,168.20000000000005,92.26923076923083,12.15397397965388
Algorand,hypercube,DDoS,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,s,average_latency,latency_valid_positive_commit,13,13,0,0,0,13,31.91461538461538,27.21,35.41,29.99,34.59,2.679700279834219,4.600000000000005,14.413458989129667,8.396467410119515,-4.70461538461538,3.4953846153846158,-14.741256718648303,10.95230060980019,8.199999999999996,4.70461538461538,14.741256718648303
Algorand,hypercube,DDoS,8,16,10,2023,hop,10 nodes,0,energy_observed,kWh,energy,energy_valid_observed,13,13,0,0,0,13,11.119126023517554,8.227625366960536,14.80282390701194,9.794330529806295,12.367277068538938,1.8288602551178486,2.5729465387326425,23.13982711672411,16.447877749111846,-2.8915006565570174,3.6836978834943856,-26.004747589345932,33.129383331955815,6.575198540051403,3.6836978834943856,33.129383331955815
Algorand,hypercube,DDoS,8,16,10,2023,hop,10 nodes,0,energy_positive_commit,kWh,energy,energy_valid_positive_commit,13,13,0,0,0,13,11.119126023517554,8.227625366960536,14.80282390701194,9.794330529806295,12.367277068538938,1.8288602551178486,2.5729465387326425,23.13982711672411,16.447877749111846,-2.8915006565570174,3.6836978834943856,-26.004747589345932,33.129383331955815,6.575198540051403,3.6836978834943856,33.129383331955815
Algorand,hypercube,DDoS,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,TPS,average_throughput,tps_point_valid_positive_commit,13,13,0,0,0,13,440.7846153846154,226.0,594.4,365.7,512.4,114.35366811019404,146.7,33.281560853024324,25.94320766173122,-214.7846153846154,153.61538461538458,-48.72779309622701,34.85044152036578,368.4,214.7846153846154,48.72779309622701
Algorand,hypercube,DDoS,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,s,average_latency,latency_valid_positive_commit,13,13,0,0,0,13,52.019999999999996,37.56,75.23,43.75,56.56,11.847805704011185,12.810000000000002,24.625144175317192,22.775481937737766,-14.459999999999994,23.210000000000008,-27.797001153402526,44.617454825067306,37.67,23.210000000000008,44.617454825067306
Algorand,hypercube,DDoS,8,16,10,2023,hop,40 nodes,0,energy_observed,kWh,energy,energy_valid_observed,13,13,0,0,0,13,10.760485993620886,8.390802251795451,13.105038292731791,9.953804630809174,11.726952228591198,1.511203059990593,1.7731475977820246,16.4783226225395,14.044003782788955,-2.369683741825435,2.344552299110905,-22.022088437550583,21.788535392368157,4.71423604093634,2.369683741825435,22.022088437550583
Algorand,hypercube,DDoS,8,16,10,2023,hop,40 nodes,0,energy_positive_commit,kWh,energy,energy_valid_positive_commit,13,13,0,0,0,13,10.760485993620886,8.390802251795451,13.105038292731791,9.953804630809174,11.726952228591198,1.511203059990593,1.7731475977820246,16.4783226225395,14.044003782788955,-2.369683741825435,2.344552299110905,-22.022088437550583,21.788535392368157,4.71423604093634,2.369683741825435,22.022088437550583
Algorand,hypercube,FIFA,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,TPS,average_throughput,tps_point_valid_positive_commit,13,13,0,0,0,13,123.4846153846154,29.9,215.5,62.9,172.8,61.81029911691964,109.9,88.99894100791128,50.05506064411358,-93.5846153846154,92.0153846153846,-75.78645735999503,74.51566685354761,185.6,93.5846153846154,75.78645735999503
Algorand,hypercube,FIFA,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,s,average_latency,latency_valid_positive_commit,13,13,0,0,0,13,47.23538461538461,14.81,67.64,45.34,55.06,15.52250496074684,9.719999999999999,20.577793700941275,32.86202724321873,-32.42538461538461,20.40461538461539,-68.64638634661108,43.19773312054198,52.83,32.42538461538461,68.64638634661108
Algorand,hypercube,FIFA,8,16,10,2023,hop,10 nodes,0,energy_observed,kWh,energy,energy_valid_observed,13,13,0,0,0,13,8.846218444263068,5.649053517159379,12.553009351447535,7.871905235963923,9.841035883103356,1.9891730678226134,1.9691306471394325,22.25957520206218,22.486140042275668,-3.197164927103689,3.706790907184468,-36.14160047310507,41.90254774443637,6.903955834288157,3.706790907184468,41.90254774443637
Algorand,hypercube,FIFA,8,16,10,2023,hop,10 nodes,0,energy_positive_commit,kWh,energy,energy_valid_positive_commit,13,13,0,0,0,13,8.846218444263068,5.649053517159379,12.553009351447535,7.871905235963923,9.841035883103356,1.9891730678226134,1.9691306471394325,22.25957520206218,22.486140042275668,-3.197164927103689,3.706790907184468,-36.14160047310507,41.90254774443637,6.903955834288157,3.706790907184468,41.90254774443637
Algorand,hypercube,FIFA,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,TPS,average_throughput,tps_point_valid_positive_commit,13,13,0,0,0,13,67.61538461538461,13.2,153.6,40.7,94.1,39.70058450774258,53.39999999999999,78.97610921501705,58.71531269632009,-54.41538461538461,85.98461538461538,-80.47781569965869,127.16723549488056,140.4,85.98461538461538,127.16723549488056
Algorand,hypercube,FIFA,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,s,average_latency,latency_valid_positive_commit,13,13,0,0,0,13,79.44153846153849,61.7,129.36,67.68,81.25,18.33848269175772,13.569999999999993,17.08174371090496,23.084249181095945,-17.741538461538482,49.91846153846153,-22.332823363092377,62.83672560373372,67.66000000000001,49.91846153846153,62.83672560373372
Algorand,hypercube,FIFA,8,16,10,2023,hop,40 nodes,0,energy_observed,kWh,energy,energy_valid_observed,13,13,0,0,0,13,9.058424373049373,5.88168565550493,12.278582711520311,7.743459368479648,9.709252561550215,1.8645575858467078,1.9657931930705672,21.701270685873315,20.583685518136466,-3.176738717544443,3.220158338470938,-35.06944018869194,35.5487688129467,6.396897056015381,3.220158338470938,35.5487688129467
Algorand,hypercube,FIFA,8,16,10,2023,hop,40 nodes,0,energy_positive_commit,kWh,energy,energy_valid_positive_commit,13,13,0,0,0,13,9.058424373049373,5.88168565550493,12.278582711520311,7.743459368479648,9.709252561550215,1.8645575858467078,1.9657931930705672,21.701270685873315,20.583685518136466,-3.176738717544443,3.220158338470938,-35.06944018869194,35.5487688129467,6.396897056015381,3.220158338470938,35.5487688129467
