metric,dataset,run,hash,blockchain,mode,workload,network_size,metric_value,configuration_mean,absolute_deviation,relative_deviation,plot_x,plot_offset
latency,2023,1,6590e9,Diem,hypercube,VISA,40 nodes,152.68,154.58888888888887,-1.9088888888888675,-1.2348163588011076,7.82,-0.18
latency,2023,9,6590e9,Diem,hypercube,VISA,40 nodes,152.11,154.58888888888887,-2.4788888888888607,-1.6035362610507977,8.135,0.135
latency,2023,7,6590e9,Diem,hypercube,VISA,40 nodes,154.35,154.58888888888887,-0.23888888888888005,-0.15453173291165964,8.045,0.044999999999999984
latency,2023,10,6590e9,Diem,hypercube,VISA,40 nodes,156.01,154.58888888888887,1.4211111111111165,0.9192841227628872,8.18,0.18
latency,2023,4,6590e9,Diem,hypercube,VISA,40 nodes,155.73,154.58888888888887,1.1411111111111154,0.7381585567454927,7.955,-0.044999999999999984
latency,2023,8,6590e9,Diem,hypercube,VISA,40 nodes,159.56,154.58888888888887,4.971111111111128,3.215697549054852,8.09,0.09000000000000002
latency,2023,5,886501,Diem,hypercube,PayPal,40 nodes,25.67,22.872727272727275,2.797272727272727,12.229729729729726,8.036,0.03600000000000003
latency,2023,2,886501,Diem,hypercube,PayPal,40 nodes,21.66,22.872727272727275,-1.2127272727272747,-5.3020667726550155,7.928,-0.07199999999999998
latency,2023,1,886501,Diem,hypercube,PayPal,40 nodes,21.8,22.872727272727275,-1.072727272727274,-4.689984101748813,7.856,-0.144
latency,2023,9,886501,Diem,hypercube,PayPal,40 nodes,27.16,22.872727272727275,4.287272727272725,18.74403815580285,8.144,0.14399999999999996
latency,2023,7,886501,Diem,hypercube,PayPal,40 nodes,16.73,22.872727272727275,-6.142727272727274,-26.85612082670907,8.108,0.10799999999999998
latency,2023,6,886501,Diem,hypercube,PayPal,40 nodes,18.05,22.872727272727275,-4.822727272727274,-21.085055643879176,8.072,0.07200000000000001
latency,2023,3,886501,Diem,hypercube,PayPal,40 nodes,17.4,22.872727272727275,-5.472727272727276,-23.926868044515114,7.964,-0.036000000000000004
latency,2023,10,886501,Diem,hypercube,PayPal,40 nodes,35.81,22.872727272727275,12.937272727272727,56.56200317965023,8.18,0.18
latency,2023,4,886501,Diem,hypercube,PayPal,40 nodes,24.0,22.872727272727275,1.1272727272727252,4.928457869634331,8.0,0.0
latency,2023,5,5c9031,Diem,hypercube,DDoS,40 nodes,69.56,71.24249999999999,-1.6824999999999903,-2.361652103730204,8.049090909090909,0.0490909090909091
latency,2023,2,5c9031,Diem,hypercube,DDoS,40 nodes,64.9,71.24249999999999,-6.342499999999987,-8.902691511387145,7.918181818181818,-0.0818181818181818
latency,2023,1,5c9031,Diem,hypercube,DDoS,40 nodes,81.82,71.24249999999999,10.5775,14.847176895813597,7.82,-0.18
latency,2023,9,5c9031,Diem,hypercube,DDoS,40 nodes,63.59,71.24249999999999,-7.652499999999989,-10.741481559462384,8.18,0.18
latency,2023,7,5c9031,Diem,hypercube,DDoS,40 nodes,73.19,71.24249999999999,1.9475000000000051,2.7336210829210166,8.114545454545455,0.1145454545454545
latency,2023,6,5c9031,Diem,hypercube,DDoS,40 nodes,80.32,71.24249999999999,9.0775,12.741692107941189,8.081818181818182,0.08181818181818179
latency,2023,3,5c9031,Diem,hypercube,DDoS,40 nodes,68.15,71.24249999999999,-3.092499999999987,-4.340807804330263,7.983636363636363,-0.016363636363636386
latency,2023,4,5c9031,Diem,hypercube,DDoS,40 nodes,64.62,71.24249999999999,-6.622499999999988,-9.295715338456665,8.016363636363636,0.016363636363636386
latency,2023,8,5c9031,Diem,hypercube,DDoS,40 nodes,68.74,71.24249999999999,-2.5024999999999977,-3.512650454433797,8.147272727272727,0.14727272727272722
latency,2023,5,0c3713,Diem,hypercube,FIFA,40 nodes,44.93,50.30111111111111,-5.371111111111112,-10.677917430584703,8.0,0.0
latency,2023,2,0c3713,Diem,hypercube,FIFA,40 nodes,62.26,50.30111111111111,11.958888888888886,23.77460184223896,7.865,-0.135
latency,2023,9,0c3713,Diem,hypercube,FIFA,40 nodes,48.35,50.30111111111111,-1.9511111111111106,-3.8788628481809537,8.18,0.18
latency,2023,7,0c3713,Diem,hypercube,FIFA,40 nodes,45.78,50.30111111111111,-4.521111111111111,-8.988093923262133,8.09,0.09000000000000002
latency,2023,6,0c3713,Diem,hypercube,FIFA,40 nodes,47.27,50.30111111111111,-3.031111111111109,-6.025932716308448,8.045,0.044999999999999984
latency,2023,3,0c3713,Diem,hypercube,FIFA,40 nodes,69.21,50.30111111111111,18.90888888888888,37.59139404917054,7.955,-0.044999999999999984
latency,2023,8,0c3713,Diem,hypercube,FIFA,40 nodes,51.54,50.30111111111111,1.2388888888888872,2.462945373417858,8.135,0.135
latency,2023,5,3604f1,Diem,hypercube,Gaming,40 nodes,139.53,138.56199999999998,0.9680000000000177,0.6986042349273378,8.1,0.10000000000000003
latency,2023,2,3604f1,Diem,hypercube,Gaming,40 nodes,142.33,138.56199999999998,3.768000000000029,2.719360286370022,7.94,-0.059999999999999984
latency,2023,1,3604f1,Diem,hypercube,Gaming,40 nodes,97.97,138.56199999999998,-40.591999999999985,-29.29518915720038,7.82,-0.18
latency,2023,7,3604f1,Diem,hypercube,Gaming,40 nodes,149.55,138.56199999999998,10.988000000000028,7.930024104732921,8.14,0.14
latency,2023,3,3604f1,Diem,hypercube,Gaming,40 nodes,148.73,138.56199999999998,10.168000000000006,7.338231261096121,8.02,0.01999999999999999
latency,2023,10,3604f1,Diem,hypercube,Gaming,40 nodes,111.7,138.56199999999998,-26.86199999999998,-19.386267519233254,8.18,0.18
latency,2023,4,3604f1,Diem,hypercube,Gaming,40 nodes,155.58,138.56199999999998,17.01800000000003,12.281866601232684,8.06,0.060000000000000026
latency,2023,1,7dbe70,Diem,scale-free,VISA,40 nodes,169.06,166.16368421052633,2.8963157894736753,1.7430498145455757,8.86,-0.13999999999999999
latency,2023,1,5a0b49,Diem,scale-free,Gaming,40 nodes,142.55,155.15588235294118,-12.605882352941165,-8.124656417644488,8.82,-0.18
latency,2023,1,388bb2,Diem,scale-free,PayPal,40 nodes,56.28,60.739999999999995,-4.459999999999994,-7.3427724728350245,8.86,-0.13999999999999999
latency,2023,1,f5886b,Diem,scale-free,VISA,40 nodes,161.71,166.16368421052633,-4.453684210526319,-2.6802993877311865,8.92,-0.08
latency,2023,1,657bfc,Diem,scale-free,GAFAM,40 nodes,89.81,79.785625,10.024375000000006,12.56413671009033,8.82,-0.18
latency,2023,1,346a00,Diem,scale-free,FIFA,40 nodes,57.82,70.27777777777777,-12.457777777777771,-17.72648221343873,8.841176470588236,-0.1588235294117647
latency,2023,2,c3107d,Diem,scale-free,VISA,40 nodes,159.95,166.16368421052633,-6.213684210526338,-3.739495931405634,8.98,-0.01999999999999999
latency,2023,1,c3107d,Diem,scale-free,VISA,40 nodes,162.52,166.16368421052633,-3.6436842105263167,-2.1928282511537454,8.88,-0.12
latency,2023,2,24746b,Diem,scale-free,PayPal,40 nodes,55.29,60.739999999999995,-5.449999999999996,-8.972670398419487,8.92,-0.08
latency,2023,1,24746b,Diem,scale-free,PayPal,40 nodes,38.54,60.739999999999995,-22.199999999999996,-36.54922621007573,8.84,-0.16
latency,2023,2,513fe3,Diem,scale-free,GAFAM,40 nodes,83.13,79.785625,3.3443749999999994,4.191701199307519,8.892,-0.10799999999999998
latency,2023,2,adf956,Diem,scale-free,DDoS,40 nodes,63.58,83.49888888888889,-19.918888888888887,-23.855274188611958,8.925882352941176,-0.07411764705882354
latency,2023,1,adf956,Diem,scale-free,DDoS,40 nodes,95.27,83.49888888888889,11.77111111111111,14.097326644399793,8.862352941176471,-0.1376470588235294
latency,2023,2,32d9ec,Diem,scale-free,FIFA,40 nodes,74.24,70.27777777777777,3.9622222222222234,5.637944664031623,8.883529411764705,-0.1164705882352941
latency,2023,1,32d9ec,Diem,scale-free,FIFA,40 nodes,74.53,70.27777777777777,4.25222222222223,6.050592885375505,8.82,-0.18
latency,2023,1,697626,Diem,scale-free,Gaming,40 nodes,150.6,155.15588235294118,-4.5558823529411825,-2.9363258961575682,8.8425,-0.1575
latency,2023,2,697626,Diem,scale-free,Gaming,40 nodes,156.98,155.15588235294118,1.824117647058813,1.1756677345364177,8.91,-0.09
latency,2023,1,009188,Diem,scale-free,VISA,40 nodes,166.74,166.16368421052633,0.5763157894736821,0.3468361887929138,8.82,-0.18
latency,2023,2,009188,Diem,scale-free,VISA,40 nodes,179.68,166.16368421052633,13.51631578947368,8.134338049672007,8.94,-0.059999999999999984
latency,2023,1,1b3ac7,Diem,scale-free,PayPal,40 nodes,73.51,60.739999999999995,12.77000000000001,21.024036878498535,8.82,-0.18
latency,2023,2,1b3ac7,Diem,scale-free,PayPal,40 nodes,64.64,60.739999999999995,3.9000000000000057,6.4208100098781795,8.9,-0.09999999999999999
latency,2023,2,e60a85,Diem,scale-free,VISA,40 nodes,159.3,166.16368421052633,-6.863684210526316,-4.1306764731035654,9.0,0.0
latency,2023,3,e60a85,Diem,scale-free,VISA,40 nodes,164.68,166.16368421052633,-1.4836842105263202,-0.8929052202805756,9.04,0.04000000000000001
latency,2023,1,e60a85,Diem,scale-free,VISA,40 nodes,164.68,166.16368421052633,-1.4836842105263202,-0.8929052202805756,8.9,-0.09999999999999999
latency,2023,4,e60a85,Diem,scale-free,VISA,40 nodes,161.29,166.16368421052633,-4.873684210526335,-2.933062199289868,9.08,0.08000000000000002
latency,2023,9,e60a85,Diem,scale-free,VISA,40 nodes,163.7,166.16368421052633,-2.4636842105263383,-1.4826851139174886,9.18,0.18
latency,2023,6,72914f,Diem,scale-free,Gaming,40 nodes,173.26,155.15588235294118,18.104117647058814,11.668341136996943,9.045,0.044999999999999984
latency,2023,5,72914f,Diem,scale-free,Gaming,40 nodes,153.42,155.15588235294118,-1.7358823529411893,-1.1187989308664992,9.0,0.0
latency,2023,3,72914f,Diem,scale-free,Gaming,40 nodes,164.15,155.15588235294118,8.994117647058829,5.796826720755221,8.955,-0.044999999999999984
latency,2023,10,72914f,Diem,scale-free,Gaming,40 nodes,165.99,155.15588235294118,10.834117647058832,6.982730839952237,9.18,0.18
latency,2023,1,72914f,Diem,scale-free,Gaming,40 nodes,151.17,155.15588235294118,-3.9858823529411893,-2.5689534244498025,8.865,-0.135
latency,2023,9,72914f,Diem,scale-free,Gaming,40 nodes,159.51,155.15588235294118,4.354117647058814,2.8062858984323107,9.135,0.135
latency,2023,6,663095,Diem,scale-free,GAFAM,40 nodes,75.73,79.785625,-4.055624999999992,-5.0831525102422805,9.084,0.08400000000000002
latency,2023,2,663095,Diem,scale-free,GAFAM,40 nodes,78.27,79.785625,-1.515625,-1.8996216423697878,8.916,-0.08399999999999999
latency,2023,5,663095,Diem,scale-free,GAFAM,40 nodes,73.58,79.785625,-6.205624999999998,-7.777873520449327,9.036,0.036000000000000004
latency,2023,3,663095,Diem,scale-free,GAFAM,40 nodes,77.17,79.785625,-2.6156249999999943,-3.278316112708266,8.964,-0.035999999999999976
latency,2023,1,663095,Diem,scale-free,GAFAM,40 nodes,81.71,79.785625,1.9243749999999977,2.411931973961472,8.844,-0.156
latency,2023,7,663095,Diem,scale-free,GAFAM,40 nodes,73.56,79.785625,-6.225624999999994,-7.802940692637294,9.108,0.10800000000000004
latency,2023,4,663095,Diem,scale-free,GAFAM,40 nodes,77.64,79.785625,-2.1456249999999955,-2.6892375662909145,8.988,-0.011999999999999983
latency,2023,9,663095,Diem,scale-free,GAFAM,40 nodes,81.78,79.785625,1.9943750000000051,2.499667076619385,9.156,0.15600000000000003
latency,2023,6,e636ed,Diem,scale-free,FIFA,40 nodes,54.6,70.27777777777777,-15.67777777777777,-22.308300395256907,9.031764705882352,0.03176470588235292
latency,2023,2,e636ed,Diem,scale-free,FIFA,40 nodes,56.49,70.27777777777777,-13.78777777777777,-19.6189723320158,8.90470588235294,-0.09529411764705882
latency,2023,5,e636ed,Diem,scale-free,FIFA,40 nodes,108.44,70.27777777777777,38.162222222222226,54.30197628458499,8.989411764705883,-0.010588235294117648
latency,2023,3,e636ed,Diem,scale-free,FIFA,40 nodes,56.52,70.27777777777777,-13.757777777777768,-19.576284584980225,8.925882352941176,-0.07411764705882354
latency,2023,10,e636ed,Diem,scale-free,FIFA,40 nodes,54.25,70.27777777777777,-16.02777777777777,-22.80632411067193,9.18,0.18
latency,2023,7,e636ed,Diem,scale-free,FIFA,40 nodes,77.18,70.27777777777777,6.902222222222235,9.821343873517806,9.074117647058824,0.07411764705882357
latency,2023,9,e636ed,Diem,scale-free,FIFA,40 nodes,113.36,70.27777777777777,43.08222222222223,61.302766798418986,9.137647058823529,0.1376470588235294
latency,2023,6,c709cf,Diem,scale-free,PayPal,40 nodes,56.77,60.739999999999995,-3.9699999999999918,-6.536055317747765,9.08,0.08000000000000002
latency,2023,2,c709cf,Diem,scale-free,PayPal,40 nodes,44.87,60.739999999999995,-15.869999999999997,-26.127757655581163,8.96,-0.03999999999999998
latency,2023,10,c709cf,Diem,scale-free,PayPal,40 nodes,59.87,60.739999999999995,-0.8699999999999974,-1.432334540665126,9.18,0.18
latency,2023,7,c709cf,Diem,scale-free,PayPal,40 nodes,45.1,60.739999999999995,-15.639999999999993,-25.749094501152445,9.1,0.10000000000000003
latency,2023,4,c709cf,Diem,scale-free,PayPal,40 nodes,63.73,60.739999999999995,2.990000000000002,4.922621007573267,9.02,0.01999999999999999
latency,2023,9,c709cf,Diem,scale-free,PayPal,40 nodes,50.02,60.739999999999995,-10.719999999999992,-17.64899571945998,9.16,0.16000000000000003
latency,2023,8,c709cf,Diem,scale-free,PayPal,40 nodes,62.34,60.739999999999995,1.6000000000000085,2.634178465591058,9.12,0.12
latency,2023,6,358ce8,Diem,scale-free,DDoS,40 nodes,93.24,83.49888888888889,9.74111111111111,11.666156568949685,9.031764705882352,0.03176470588235292
latency,2023,2,358ce8,Diem,scale-free,DDoS,40 nodes,109.92,83.49888888888889,26.421111111111117,31.642470292352534,8.883529411764705,-0.1164705882352941
latency,2023,5,358ce8,Diem,scale-free,DDoS,40 nodes,82.71,83.49888888888889,-0.7888888888888914,-0.944789684493476,8.989411764705883,-0.010588235294117648
latency,2023,1,358ce8,Diem,scale-free,DDoS,40 nodes,87.54,83.49888888888889,4.041111111111121,4.839718426060239,8.82,-0.18
latency,2023,7,358ce8,Diem,scale-free,DDoS,40 nodes,78.37,83.49888888888889,-5.128888888888881,-6.142463638904034,9.074117647058824,0.07411764705882357
latency,2023,8,358ce8,Diem,scale-free,DDoS,40 nodes,83.18,83.49888888888889,-0.31888888888887834,-0.3819079428867856,9.116470588235295,0.1164705882352941
latency,2023,8,5dee49,Diem,scale-free,DDoS,40 nodes,84.08,83.49888888888889,0.5811111111111131,0.6959507112536452,9.137647058823529,0.1376470588235294
latency,2023,3,5dee49,Diem,scale-free,DDoS,40 nodes,78.12,83.49888888888889,-5.378888888888881,-6.441868820609712,8.947058823529412,-0.052941176470588214
latency,2023,2,5dee49,Diem,scale-free,DDoS,40 nodes,89.2,83.49888888888889,5.701111111111118,6.827768832585938,8.90470588235294,-0.09529411764705882
latency,2023,1,5dee49,Diem,scale-free,DDoS,40 nodes,71.64,83.49888888888889,-11.858888888888885,-14.202451130420892,8.841176470588236,-0.1588235294117647
latency,2023,9,5dee49,Diem,scale-free,DDoS,40 nodes,78.53,83.49888888888889,-4.968888888888884,-5.950844322612404,9.158823529411764,0.1588235294117647
latency,2023,4,5dee49,Diem,scale-free,DDoS,40 nodes,66.56,83.49888888888889,-16.938888888888883,-20.28636442268027,8.968235294117648,-0.031764705882352945
latency,2023,5,5dee49,Diem,scale-free,DDoS,40 nodes,91.34,83.49888888888889,7.841111111111118,9.390677187986542,9.010588235294117,0.010588235294117648
latency,2023,6,5dee49,Diem,scale-free,DDoS,40 nodes,93.84,83.49888888888889,10.341111111111118,12.384729005043322,9.052941176470588,0.05294117647058824
latency,2023,10,5dee49,Diem,scale-free,DDoS,40 nodes,87.95,83.49888888888889,4.451111111111118,5.330742924057547,9.18,0.18
latency,2023,7,5dee49,Diem,scale-free,DDoS,40 nodes,67.91,83.49888888888889,-15.588888888888889,-18.669576441469616,9.09529411764706,0.09529411764705881
latency,2023,8,2309e0,Diem,scale-free,Gaming,40 nodes,156.0,155.15588235294118,0.8441176470588232,0.5440448884423632,9.09,0.09000000000000002
latency,2023,3,2309e0,Diem,scale-free,Gaming,40 nodes,150.5,155.15588235294118,-4.655882352941177,-3.0007772069834893,8.9325,-0.0675
latency,2023,2,2309e0,Diem,scale-free,Gaming,40 nodes,147.61,155.15588235294118,-7.545882352941163,-4.863420089852701,8.8875,-0.11249999999999999
latency,2023,9,2309e0,Diem,scale-free,Gaming,40 nodes,154.31,155.15588235294118,-0.8458823529411745,-0.5451822645157609,9.1125,0.11249999999999999
latency,2023,5,2309e0,Diem,scale-free,Gaming,40 nodes,142.24,155.15588235294118,-12.915882352941168,-8.324455481204854,8.9775,-0.022499999999999992
latency,2023,6,2309e0,Diem,scale-free,Gaming,40 nodes,153.91,155.15588235294118,-1.2458823529411802,-0.8029875078194629,9.0225,0.022499999999999992
latency,2023,10,2309e0,Diem,scale-free,Gaming,40 nodes,157.6,155.15588235294118,2.4441176470588175,1.575265861657153,9.1575,0.15749999999999997
latency,2023,7,2309e0,Diem,scale-free,Gaming,40 nodes,157.85,155.15588235294118,2.6941176470588175,1.7363941387219646,9.0675,0.0675
latency,2023,8,3c29ab,Diem,scale-free,VISA,40 nodes,177.22,166.16368421052633,11.056315789473672,6.653870153399779,9.14,0.14
latency,2023,3,3c29ab,Diem,scale-free,VISA,40 nodes,171.54,166.16368421052633,5.376315789473665,3.23555403517773,9.02,0.01999999999999999
latency,2023,2,3c29ab,Diem,scale-free,VISA,40 nodes,170.87,166.16368421052633,4.706315789473678,2.8323371691198553,8.96,-0.03999999999999998
latency,2023,1,3c29ab,Diem,scale-free,VISA,40 nodes,169.68,166.16368421052633,3.51631578947368,2.1161758697036186,8.84,-0.16
latency,2023,9,3c29ab,Diem,scale-free,VISA,40 nodes,158.15,166.16368421052633,-8.013684210526321,-4.822765123799934,9.16,0.16000000000000003
latency,2023,4,3c29ab,Diem,scale-free,VISA,40 nodes,170.0,166.16368421052633,3.836315789473673,2.308757059462603,9.06,0.060000000000000026
latency,2023,5,3c29ab,Diem,scale-free,VISA,40 nodes,165.72,166.16368421052633,-0.4436842105263281,-0.267016353563868,9.1,0.10000000000000003
latency,2023,6,3c29ab,Diem,scale-free,VISA,40 nodes,160.62,166.16368421052633,-5.543684210526322,-3.3362790653477425,9.12,0.12
latency,2023,3,12a88f,Diem,scale-free,GAFAM,40 nodes,85.94,79.785625,6.154375000000002,7.713638891717653,8.94,-0.06000000000000001
latency,2023,2,12a88f,Diem,scale-free,GAFAM,40 nodes,82.47,79.785625,2.684375000000003,3.364484517104432,8.868,-0.132
latency,2023,9,12a88f,Diem,scale-free,GAFAM,40 nodes,72.59,79.785625,-7.195624999999993,-9.018698543753958,9.132,0.132
latency,2023,5,12a88f,Diem,scale-free,GAFAM,40 nodes,74.01,79.785625,-5.775624999999991,-7.23892931840791,9.012,0.01200000000000001
latency,2023,6,12a88f,Diem,scale-free,GAFAM,40 nodes,92.98,79.785625,13.194375000000008,16.537283501883966,9.06,0.05999999999999997
latency,2023,10,12a88f,Diem,scale-free,GAFAM,40 nodes,76.2,79.785625,-3.585624999999993,-4.4940739638249285,9.18,0.18
latency,2023,3,9c1dd1,Diem,scale-free,PayPal,40 nodes,100.41,60.739999999999995,39.67,65.31116233124794,8.98,-0.01999999999999999
latency,2023,2,9c1dd1,Diem,scale-free,PayPal,40 nodes,72.99,60.739999999999995,12.25,20.16792887718143,8.94,-0.059999999999999984
latency,2023,1,9c1dd1,Diem,scale-free,PayPal,40 nodes,62.88,60.739999999999995,2.1400000000000077,3.523213697728034,8.88,-0.12
latency,2023,9,9c1dd1,Diem,scale-free,PayPal,40 nodes,65.21,60.739999999999995,4.469999999999999,7.359236088244978,9.14,0.14
latency,2023,4,9c1dd1,Diem,scale-free,PayPal,40 nodes,65.51,60.739999999999995,4.77000000000001,7.853144550543317,9.0,0.0
latency,2023,5,9c1dd1,Diem,scale-free,PayPal,40 nodes,59.26,60.739999999999995,-1.4799999999999969,-2.4366150806717104,9.04,0.04000000000000001
latency,2023,6,9c1dd1,Diem,scale-free,PayPal,40 nodes,56.84,60.739999999999995,-3.8999999999999915,-6.4208100098781555,9.06,0.060000000000000026
latency,2023,8,cac3f1,Diem,scale-free,FIFA,40 nodes,91.34,70.27777777777777,21.062222222222232,29.969960474308316,9.09529411764706,0.09529411764705881
latency,2023,1,cac3f1,Diem,scale-free,FIFA,40 nodes,57.07,70.27777777777777,-13.207777777777771,-18.793675889328057,8.862352941176471,-0.1376470588235294
latency,2023,9,cac3f1,Diem,scale-free,FIFA,40 nodes,47.39,70.27777777777777,-22.88777777777777,-32.567588932806316,9.116470588235295,0.1164705882352941
latency,2023,4,cac3f1,Diem,scale-free,FIFA,40 nodes,53.18,70.27777777777777,-17.09777777777777,-24.328853754940706,8.947058823529412,-0.052941176470588214
latency,2023,5,cac3f1,Diem,scale-free,FIFA,40 nodes,58.45,70.27777777777777,-11.827777777777769,-16.83003952569169,8.968235294117648,-0.031764705882352945
latency,2023,6,cac3f1,Diem,scale-free,FIFA,40 nodes,120.33,70.27777777777777,50.05222222222223,71.2205533596838,9.010588235294117,0.010588235294117648
latency,2023,10,cac3f1,Diem,scale-free,FIFA,40 nodes,53.6,70.27777777777777,-16.67777777777777,-23.731225296442677,9.158823529411764,0.1588235294117647
