blockchain,mode,workload,network_size,metric,eligible_observations,eligible_hash_batches,hash_batches_with_at_least_two_eligible_executions,total_sum_of_squares,within_hash_sum_of_squares,between_hash_sum_of_squares,decomposition_identity_error,between_hash_fraction,decomposition_available,strict_sensitivity
Quorum,full mesh,GAFAM,40 nodes,Latency,2,2,0,1488.9424500000005,0.0,1488.9424500000005,0.0,1.0,True,False
Quorum,full mesh,PayPal,10 nodes,Latency,13,3,2,26167.53127692308,111.02448999999997,26056.50678692308,0.0,0.995757166053417,True,True
Quorum,full mesh,PayPal,40 nodes,Latency,13,3,2,0.012492307692307634,0.006399999999999994,0.006092307692307722,8.239936510889834e-17,0.4876847290640441,True,True
Quorum,full mesh,VISA,10 nodes,Latency,10,5,1,77308.57181,13.054533333333335,77295.51727666667,0.0,0.9998311373108093,True,False
Quorum,full mesh,VISA,40 nodes,Latency,18,5,4,5037.147444444445,3117.5133566666677,1919.6340877777777,6.821210263296962e-13,0.3810954729734931,True,True
Quorum,hypercube,DDoS,40 nodes,Latency,1,1,0,0.0,0.0,0.0,0.0,,False,False
Quorum,hypercube,GAFAM,10 nodes,Latency,13,4,2,16650.63303076923,10893.27562222222,5757.357408547007,2.7284841053187847e-12,0.3457740854601627,True,True
Quorum,hypercube,GAFAM,40 nodes,Latency,6,4,1,13957.855200000002,0.1984666666666666,13957.656733333337,1.8189894035458565e-12,0.9999857810054753,True,False
Quorum,hypercube,PayPal,10 nodes,Latency,17,5,4,6518.889811764706,2602.160639999999,3916.7291717647054,1.3642420526593924e-12,0.6008276385798307,True,True
Quorum,hypercube,PayPal,40 nodes,Latency,13,3,2,0.0304923076923077,0.02764000000000005,0.0028523076923076375,1.3010426069826053e-17,0.09354187689202643,True,True
Quorum,hypercube,VISA,10 nodes,Latency,4,4,0,5796.195475,0.0,5796.195475,0.0,1.0,True,False
Quorum,hypercube,VISA,40 nodes,Latency,15,4,3,198.68135999999996,153.77164,44.90971999999998,1.4210854715202004e-14,0.2260389198060653,True,True
Quorum,scale-free,GAFAM,10 nodes,Latency,12,4,2,9514.323291666666,5837.565137500001,3676.758154166667,1.8189894035458565e-12,0.3864445259482656,True,True
Quorum,scale-free,GAFAM,40 nodes,Latency,7,5,1,16769.205885714284,6163.351799999999,10605.854085714287,1.8189894035458565e-12,0.6324601270922097,True,False
Quorum,scale-free,PayPal,10 nodes,Latency,15,5,2,38182.06317333333,3295.1998399999998,34886.863333333335,7.275957614183426e-12,0.9136977008015275,True,True
Quorum,scale-free,PayPal,40 nodes,Latency,16,5,3,10.767993750000004,0.08428999999999959,10.683703750000006,1.7763568394002505e-15,0.9921721722767533,True,True
Quorum,scale-free,VISA,10 nodes,Latency,5,5,0,19852.300520000004,0.0,19852.30052,3.637978807091713e-12,0.9999999999999998,True,False
Quorum,scale-free,VISA,40 nodes,Latency,12,6,2,12537.775691666666,197.2411866666667,12340.534505,0.0,0.984268247293835,True,True
Quorum,torus,GAFAM,10 nodes,Latency,10,2,1,7412.441409999999,2459.8878888888894,4952.553521111115,4.547473508864641e-12,0.6681406634027094,True,False
Quorum,torus,GAFAM,40 nodes,Latency,7,4,2,24937.974485714283,8150.674866666667,16787.29961904762,3.637978807091713e-12,0.6731621138141841,True,True
Quorum,torus,PayPal,10 nodes,Latency,11,2,1,26.042763636363635,25.73589,0.30687363636363774,4.440892098500626e-15,0.011783451274547092,True,False
Quorum,torus,PayPal,40 nodes,Latency,13,3,2,0.06403076923076943,0.05936000000000016,0.004670769230769182,8.760353553682876e-17,0.07294569918308406,True,True
Quorum,torus,VISA,10 nodes,Latency,3,2,1,5153.464266666666,0.18000000000000005,5153.284266666667,9.094947017729282e-13,0.9999650720387907,True,False
Quorum,torus,VISA,40 nodes,Latency,18,5,4,2219.0737777777777,1985.58324,233.49053777777775,2.842170943040401e-14,0.10521981743734522,True,True
Solana,fat-tree,DDoS,10 nodes,Latency,11,3,2,184.555618181818,77.8496375,106.705980681818,0.0,0.5781779050296635,True,True
Solana,fat-tree,FIFA,10 nodes,Latency,9,4,2,2240.2968222222225,1547.0334800000003,693.2633422222217,5.684341886080801e-13,0.3094515580906603,True,True
Solana,fat-tree,GAFAM,10 nodes,Latency,12,3,2,19474.10929166667,16963.954022222224,2510.1552694444445,2.7284841053187847e-12,0.1288970515595589,True,True
Solana,fat-tree,GAFAM,40 nodes,Latency,13,3,2,1360.2610307692305,1280.6701399999997,79.59089076923117,3.836930773104541e-13,0.05851148343507448,True,True
Solana,fat-tree,Gaming,10 nodes,Latency,9,3,1,12968.053955555555,7668.737771428572,5299.316184126983,0.0,0.40864390310905047,True,False
Solana,fat-tree,PayPal,10 nodes,Latency,7,3,2,2984.399171428572,467.5252750000002,2516.873896428572,0.0,0.8433435850418746,True,True
Solana,fat-tree,PayPal,40 nodes,Latency,2,1,1,36.80819999999993,36.80819999999993,0.0,0.0,,False,False
Solana,fat-tree,VISA,10 nodes,Latency,10,3,2,14981.601649999997,11185.543285714282,3796.058364285715,4.547473508864641e-13,0.25338134419598024,True,True
Solana,full mesh,DDoS,10 nodes,Latency,12,3,2,254.0956666666666,162.02726666666658,92.06840000000001,1.4210854715202004e-14,0.3623375447830018,True,True
Solana,full mesh,FIFA,10 nodes,Latency,13,3,2,302.06949230769214,301.12428999999986,0.9452023076922967,1.2545520178264269e-14,0.0031290889406650198,True,True
Solana,full mesh,GAFAM,10 nodes,Latency,13,3,2,153.95652307692305,119.88354,34.07298307692304,1.4210854715202004e-14,0.22131561817552067,True,True
Solana,full mesh,GAFAM,40 nodes,Latency,13,3,2,1030.007507692308,993.4444100000003,36.56309769230725,5.400124791776761e-13,0.03549789435440665,True,True
Solana,full mesh,Gaming,10 nodes,Latency,15,4,3,1183.2813733333332,1004.9976055555555,178.28376777777794,2.2737367544323206e-13,0.15066895481972145,True,True
Solana,full mesh,PayPal,10 nodes,Latency,13,3,2,38.810123076923084,36.76335555555556,2.0467675213675323,1.1546319456101628e-14,0.052737980688975505,True,True
Solana,full mesh,VISA,10 nodes,Latency,14,4,3,782.8191714285715,549.4225166666668,233.3966547619047,5.684341886080802e-14,0.2981488743255709,True,True
Solana,hypercube,DDoS,10 nodes,Latency,12,3,2,1321.186091666666,999.0945999999997,322.0914916666667,3.410605131648481e-13,0.24378964757368188,True,True
Solana,hypercube,FIFA,10 nodes,Latency,13,3,2,2089.4345076923078,1543.63366,545.8008476923075,3.410605131648481e-13,0.26121940921475517,True,True
Solana,hypercube,GAFAM,10 nodes,Latency,13,3,2,2886.02603076923,2045.4798599999997,840.5461707692311,6.821210263296962e-13,0.2912469124698765,True,True
Solana,hypercube,GAFAM,40 nodes,Latency,13,3,2,2084.4559999999997,1717.1918499999995,367.2641499999996,6.252776074688882e-13,0.17619184573816843,True,True
Solana,hypercube,Gaming,10 nodes,Latency,15,4,3,6481.039040000001,5467.414116666668,1013.6249233333328,0.0,0.15639852145271643,True,True
Solana,hypercube,PayPal,10 nodes,Latency,13,4,2,43.98063076923077,19.196587500000014,24.78404326923076,3.552713678800501e-15,0.5635217784682136,True,True
Solana,hypercube,PayPal,40 nodes,Latency,1,1,0,0.0,0.0,0.0,0.0,,False,False
Solana,hypercube,VISA,10 nodes,Latency,13,4,2,3876.458723076923,995.2556666666666,2881.2030564102574,9.094947017729282e-13,0.743256477686241,True,True
Solana,scale-free,DDoS,10 nodes,Latency,8,4,2,2731.019750000001,1049.4174750000002,1681.6022750000006,0.0,0.6157415284162628,True,True
Solana,scale-free,FIFA,10 nodes,Latency,2,2,0,186.24499999999995,0.0,186.24499999999995,0.0,1.0,True,False
Solana,scale-free,FIFA,40 nodes,Latency,1,1,0,0.0,0.0,0.0,0.0,,False,False
Solana,scale-free,GAFAM,10 nodes,Latency,2,2,0,2615.0912000000008,0.0,2615.0912000000008,0.0,1.0,True,False
Solana,scale-free,GAFAM,40 nodes,Latency,12,3,2,1637.7954249999996,1614.686005555555,23.10941944444465,1.6697754290362354e-13,0.0141100769312777,True,True
Solana,scale-free,Gaming,10 nodes,Latency,2,2,0,140.28125,0.0,140.28125,0.0,1.0,True,False
Solana,scale-free,PayPal,10 nodes,Latency,9,5,3,17941.23928888889,6214.182966666667,11727.056322222223,0.0,0.6536369162349256,True,True
Solana,scale-free,VISA,10 nodes,Latency,14,6,3,39620.52057142858,24389.42855,15231.092021428569,7.275957614183426e-12,0.38442432864983905,True,True
Solana,torus,DDoS,10 nodes,Latency,13,3,2,470.1097692307695,389.6405400000002,80.46922923076932,5.684341886080802e-14,0.17117114873498457,True,True
Solana,torus,FIFA,10 nodes,Latency,10,3,2,4508.226290000002,3737.189971428572,771.0363185714299,5.684341886080801e-13,0.17102875254547825,True,True
Solana,torus,GAFAM,10 nodes,Latency,13,3,2,11756.202569230769,11081.705810000001,674.4967592307686,1.0231815394945443e-12,0.057373693185256355,True,True
Solana,torus,GAFAM,40 nodes,Latency,13,3,2,168.8452923076924,111.0477000000001,57.79759230769241,1.1368683772161603e-13,0.3423109493770542,True,True
Solana,torus,Gaming,10 nodes,Latency,12,3,2,1812.652266666666,1375.3546166666665,437.29764999999963,1.1368683772161603e-13,0.2412474019653851,True,True
Solana,torus,PayPal,10 nodes,Latency,11,3,2,687.3848909090909,610.2508,77.13409090909097,7.105427357601002e-14,0.11221382944143331,True,True
Solana,torus,PayPal,40 nodes,Latency,1,1,0,0.0,0.0,0.0,0.0,,False,False
Solana,torus,VISA,10 nodes,Latency,15,4,3,2371.596973333333,1399.7993388888885,971.7976344444438,7.958078640513122e-13,0.4097650846123995,True,True
Solana,torus,VISA,40 nodes,Latency,1,1,0,0.0,0.0,0.0,0.0,,False,False
Algorand,fat-tree,DDoS,10 nodes,Energy,13,3,2,35.41527352458234,34.502554999095565,0.9127185254867755,1.4432899320127035e-15,0.02577188977104023,True,True
Algorand,fat-tree,DDoS,40 nodes,Energy,13,3,2,31.43967974303914,27.322211367025332,4.117468376013814,7.105427357601002e-15,0.13096406864403373,True,True
Algorand,fat-tree,FIFA,10 nodes,Energy,16,5,3,32.22751885697828,24.2801200760689,7.947398780909371,7.105427357601002e-15,0.2466028742758305,True,True
Algorand,fat-tree,FIFA,40 nodes,Energy,13,3,2,28.724912257113,28.021516007184893,0.7033962499281132,5.10702591327572e-15,0.024487324578474034,True,True
Algorand,fat-tree,GAFAM,10 nodes,Energy,13,3,2,46.237136758983624,32.40494383740305,13.832192921580567,3.552713678800501e-15,0.29915764450732446,True,True
Algorand,fat-tree,GAFAM,40 nodes,Energy,13,3,2,91.18534820790703,79.90932010213648,11.276028105770534,1.5987211554602254e-14,0.12366052581233382,True,True
Algorand,fat-tree,Gaming,10 nodes,Energy,13,3,2,70.70422510076054,62.47307031356668,8.231154787193864,5.329070518200751e-15,0.11641673146779632,True,True
Algorand,fat-tree,Gaming,40 nodes,Energy,13,3,2,118.84520114047015,118.64265752397826,0.20254361649190122,6.8833827526759706e-15,0.0017042641566360173,True,True
Algorand,fat-tree,PayPal,10 nodes,Energy,13,3,2,72.52726979240268,61.23270817925058,11.294561613152098,0.0,0.15572848179010343,True,True
Algorand,fat-tree,PayPal,40 nodes,Energy,13,3,2,92.69164730653142,88.71944366610894,3.972203640422468,1.021405182655144e-14,0.0428539545455092,True,True
Algorand,fat-tree,VISA,10 nodes,Energy,13,3,2,118.83369246332784,118.15464360888313,0.6790488544447162,1.4654943925052066e-14,0.005714278841030469,True,True
Algorand,fat-tree,VISA,40 nodes,Energy,13,3,2,139.47050534052613,123.36162156926484,16.10888377126134,4.973799150320701e-14,0.11550028969874651,True,True
Algorand,full mesh,DDoS,10 nodes,Energy,14,4,2,34.56076101094983,9.888152497011266,24.672608513938574,7.105427357601002e-15,0.7138907764826588,True,True
Algorand,full mesh,DDoS,40 nodes,Energy,13,3,2,32.94432153715809,24.552216713913598,8.392104823244498,7.105427357601002e-15,0.25473600401146507,True,True
Algorand,full mesh,FIFA,10 nodes,Energy,14,4,2,34.93926469064594,27.520438908323317,7.418825782322618,6.217248937900877e-15,0.2123349145441178,True,True
Algorand,full mesh,FIFA,40 nodes,Energy,13,3,2,16.494723305162182,14.586659728587502,1.908063576574671,8.881784197001252e-15,0.11567721029776377,True,True
Algorand,full mesh,GAFAM,10 nodes,Energy,14,4,2,117.10223060885046,48.80488465159272,68.29734595725778,4.263256414560601e-14,0.5832283945588304,True,True
Algorand,full mesh,GAFAM,40 nodes,Energy,13,3,2,44.461792552698036,38.636278922850266,5.825513629847771,1.7763568394002505e-15,0.13102291417835035,True,True
Algorand,full mesh,Gaming,10 nodes,Energy,13,3,2,230.08866305933932,216.41272893375367,13.675934125585655,0.0,0.059437670434282386,True,True
Algorand,full mesh,Gaming,40 nodes,Energy,13,3,2,84.41402808021893,63.524967856763254,20.88906022345561,6.394884621840902e-14,0.24745958341905763,True,True
Algorand,full mesh,PayPal,10 nodes,Energy,13,3,2,156.56354899744238,135.19954453780707,21.364004459635346,3.552713678800501e-14,0.13645580083257022,True,True
Algorand,full mesh,PayPal,40 nodes,Energy,13,3,2,81.84904604636628,68.40147501384502,13.447571032521273,5.329070518200751e-15,0.16429722375632114,True,True
Algorand,full mesh,VISA,10 nodes,Energy,13,3,2,314.91607758444496,265.4290758983789,49.48700168606597,6.394884621840902e-14,0.15714345887213713,True,True
Algorand,full mesh,VISA,40 nodes,Energy,13,3,2,114.99426903725593,110.29537899186457,4.698890045391398,3.197442310920451e-14,0.04086194977133206,True,True
Algorand,hypercube,DDoS,10 nodes,Energy,13,3,2,40.136757992996664,33.26109392619985,6.875664066796818,2.6645352591003757e-15,0.17130591534065934,True,True
Algorand,hypercube,DDoS,40 nodes,Energy,13,3,2,27.404816262299178,17.847985509441354,9.556830752857818,5.329070518200751e-15,0.34872814549773706,True,True
Algorand,hypercube,FIFA,10 nodes,Energy,13,3,2,47.48171392500993,44.33239389687927,3.1493200281306506,9.325873406851315e-15,0.06632700818476177,True,True
Algorand,hypercube,FIFA,40 nodes,Energy,13,3,2,41.71889989126204,41.57607219580208,0.14282769545996993,6.050715484207103e-15,0.003423572908975123,True,True
Algorand,hypercube,GAFAM,10 nodes,Energy,13,3,2,57.98744517486401,53.75335579777884,4.234089377085164,5.329070518200751e-15,0.0730173465017653,True,True
Algorand,hypercube,GAFAM,40 nodes,Energy,13,3,2,37.986848047534856,24.792090747566988,13.194757299967868,0.0,0.34735067472448894,True,True
Algorand,hypercube,Gaming,10 nodes,Energy,13,3,2,182.98027889935986,161.98030357883377,20.99997532052613,3.907985046680551e-14,0.11476633136009279,True,True
Algorand,hypercube,Gaming,40 nodes,Energy,13,3,2,261.9126308855391,252.43781175954473,9.474819125994369,3.552713678800501e-15,0.03617549521746834,True,True
Algorand,hypercube,PayPal,10 nodes,Energy,13,3,2,53.604727615711646,35.09303809110706,18.51168952460455,3.552713678800501e-14,0.34533688254725387,True,True
Algorand,hypercube,PayPal,40 nodes,Energy,13,3,2,95.45498699738526,82.59194197699769,12.86304502038756,1.4210854715202004e-14,0.1347550864025565,True,True
Algorand,hypercube,VISA,10 nodes,Energy,13,3,2,80.04276099998636,72.19150994905613,7.851251050930235,4.440892098500626e-15,0.09808820876295825,True,True
Algorand,hypercube,VISA,40 nodes,Energy,13,3,2,97.85233929347824,80.39187914568191,17.460460147796343,1.7763568394002505e-14,0.17843681892396074,True,True
Algorand,scale-free,DDoS,10 nodes,Energy,13,3,2,36.16277770555188,33.41448606594946,2.7482916396024195,1.3322676295501878e-15,0.07599780254658062,True,True
Algorand,scale-free,DDoS,40 nodes,Energy,13,3,2,40.80722268595762,39.163074279261636,1.644148406695985,1.9984014443252818e-15,0.04029062255348638,True,True
Algorand,scale-free,FIFA,10 nodes,Energy,17,6,3,17.823005377737758,12.118452722285951,5.704552655451807,8.881784197001252e-16,0.320066820076103,True,True
Algorand,scale-free,FIFA,40 nodes,Energy,11,3,2,20.83109995643804,19.42654377478215,1.4045561816558956,3.9968028886505635e-15,0.06742592491962023,True,True
Algorand,scale-free,GAFAM,10 nodes,Energy,13,3,2,61.264281864203994,45.199631652646985,16.06465021155702,1.0658141036401503e-14,0.26221886101864855,True,True
Algorand,scale-free,GAFAM,40 nodes,Energy,13,3,2,43.07394835933885,39.80523080608251,3.268717553256346,8.881784197001252e-15,0.07588618359263219,True,True
Algorand,scale-free,Gaming,10 nodes,Energy,12,3,2,95.52966776585511,85.94271733660923,9.58695042924585,2.4868995751603507e-14,0.10035573925310441,True,True
Algorand,scale-free,Gaming,40 nodes,Energy,13,3,2,86.49718329359474,82.20588146303685,4.291301830557882,1.687538997430238e-14,0.04961204130765793,True,True
Algorand,scale-free,PayPal,10 nodes,Energy,13,3,2,80.55975534241212,70.27477120299433,10.28498413941779,3.552713678800501e-15,0.1276690091187886,True,True
Algorand,scale-free,PayPal,40 nodes,Energy,13,3,2,144.39961252050713,132.97056301738343,11.429049503123675,3.197442310920451e-14,0.07914875465126724,True,True
Algorand,scale-free,VISA,10 nodes,Energy,13,3,2,81.655939534069,73.91624670866554,7.739692825403447,1.9539925233402755e-14,0.09478419903764923,True,True
Algorand,scale-free,VISA,40 nodes,Energy,13,3,2,28.165294264987068,23.218601921759085,4.9466923432279994,1.5987211554602254e-14,0.17563077085892007,True,True
Algorand,torus,DDoS,10 nodes,Energy,13,3,2,27.64773313270732,16.4371077127558,11.210625419951523,3.552713678800501e-15,0.40548081703990885,True,True
Algorand,torus,DDoS,40 nodes,Energy,13,3,2,25.30029268490027,14.090018482084268,11.210274202816004,1.7763568394002505e-15,0.44308871610432093,True,True
Algorand,torus,FIFA,10 nodes,Energy,13,3,2,20.847093545430635,20.809851230464535,0.037242314966100774,4.649058915617843e-16,0.001786451184906959,True,True
Algorand,torus,FIFA,40 nodes,Energy,13,3,2,18.842438004848646,18.259291961768447,0.5831460430802007,2.4424906541753444e-15,0.030948545136788675,True,True
Algorand,torus,GAFAM,10 nodes,Energy,13,3,2,64.93702009706139,55.95239023294555,8.984629864115844,1.7763568394002505e-15,0.1383591339837663,True,True
Algorand,torus,GAFAM,40 nodes,Energy,13,3,2,37.669361101811816,27.432923342954414,10.236437758857406,3.552713678800501e-15,0.2717443954302972,True,True
Algorand,torus,Gaming,10 nodes,Energy,13,3,2,103.31866238084166,94.37632363656788,8.94233874427379,7.105427357601002e-15,0.08655105029633026,True,True
Algorand,torus,Gaming,40 nodes,Energy,13,3,2,146.19764154879945,107.2263200436389,38.971321505160574,2.842170943040401e-14,0.2665660067584079,True,True
Algorand,torus,PayPal,10 nodes,Energy,13,3,2,76.64725742537321,40.83009459307173,35.81716283230148,7.105427357601002e-15,0.46729868798207785,True,True
Algorand,torus,PayPal,40 nodes,Energy,13,3,2,155.3867262069306,126.55476453146613,28.831961675464445,2.4868995751603507e-14,0.18554970800445678,True,True
Algorand,torus,VISA,10 nodes,Energy,13,3,2,61.0656596230678,58.2402542201724,2.825405402895403,4.440892098500626e-15,0.04626831872996087,True,True
Algorand,torus,VISA,40 nodes,Energy,13,3,2,125.82117276826962,124.7040907209131,1.117082047356533,1.4432899320127035e-14,0.008878331228194099,True,True
Diem,fat-tree,DDoS,10 nodes,Energy,13,3,2,11.928993819457547,8.790328439915928,3.138665379541616,3.1086244689504383e-15,0.26311233177286886,True,True
Diem,fat-tree,DDoS,40 nodes,Energy,20,4,2,53.488083820853454,39.87620289415569,13.611880926697758,7.105427357601002e-15,0.254484362765504,True,True
Diem,fat-tree,FIFA,10 nodes,Energy,13,3,2,32.743616115852795,24.208787608992317,8.534828506860475,3.552713678800501e-15,0.2606562597320564,True,True
Diem,fat-tree,FIFA,40 nodes,Energy,21,5,3,44.76330672834441,33.91337174865734,10.849934979687081,1.0658141036401503e-14,0.24238457282729814,True,True
Diem,fat-tree,GAFAM,10 nodes,Energy,13,3,2,21.78730855475271,17.16807785214241,4.61923070261029,8.881784197001252e-15,0.21201474661277725,True,True
Diem,fat-tree,GAFAM,40 nodes,Energy,19,4,2,131.05392292645652,123.51425834512435,7.539664581332142,3.375077994860476e-14,0.0575310102358643,True,True
Diem,fat-tree,Gaming,10 nodes,Energy,13,3,2,299.460349186519,297.09818690117487,2.362162285344107,3.375077994860476e-14,0.007888063617640523,True,True
Diem,fat-tree,Gaming,40 nodes,Energy,25,6,3,248.18927171852687,144.80774792346153,103.38152379506529,4.263256414560601e-14,0.4165430805257005,True,True
Diem,fat-tree,PayPal,10 nodes,Energy,13,3,2,40.52736263104399,39.111236189654356,1.4161264413896413,5.10702591327572e-15,0.03494247711803697,True,True
Diem,fat-tree,PayPal,40 nodes,Energy,23,6,3,340.0606125405665,250.20227825206757,89.85833428849902,7.105427357601002e-14,0.26424211147881654,True,True
Diem,fat-tree,VISA,10 nodes,Energy,11,3,2,60.59898799414097,60.426359161472,0.1726288326689623,7.466249840604178e-15,0.002848708177860214,True,True
Diem,fat-tree,VISA,40 nodes,Energy,23,5,3,265.1033819722915,210.7227202184994,54.380661753792175,6.394884621840902e-14,0.20513001889759375,True,True
Diem,full mesh,DDoS,10 nodes,Energy,13,3,2,28.7614386131962,24.932358002992213,3.829080610203991,3.1086244689504383e-15,0.13313244381479405,True,True
Diem,full mesh,DDoS,40 nodes,Energy,11,3,1,24.263446199343463,18.165484429280124,6.097961770063336,2.6645352591003757e-15,0.2513229868487659,True,False
Diem,full mesh,FIFA,10 nodes,Energy,13,3,2,10.519042145435352,8.469394423455213,2.0496477219801346,3.552713678800501e-15,0.1948511750064203,True,True
Diem,full mesh,FIFA,40 nodes,Energy,11,3,2,13.508103840387804,8.434627838833991,5.073476001553812,8.881784197001252e-16,0.3755875777608886,True,True
Diem,full mesh,GAFAM,10 nodes,Energy,12,3,2,42.535605949374215,35.03822557454923,7.49738037482501,2.4868995751603507e-14,0.17626128057863746,True,True
Diem,full mesh,GAFAM,40 nodes,Energy,13,3,2,16.85245464655683,12.969801826550917,3.882652820005909,3.1086244689504383e-15,0.23039093719200038,True,True
Diem,full mesh,Gaming,10 nodes,Energy,13,3,2,94.83483031779937,77.38014750519297,17.454682812606382,2.4868995751603507e-14,0.1840535039089994,True,True
Diem,full mesh,Gaming,40 nodes,Energy,12,3,2,110.47269525755785,84.49319416038588,25.97950109717194,2.1316282072803006e-14,0.23516671731963185,True,True
Diem,full mesh,PayPal,10 nodes,Energy,13,3,2,61.75836682848819,53.88492482695723,7.873442001530952,8.881784197001252e-15,0.1274878596352236,True,True
Diem,full mesh,PayPal,40 nodes,Energy,13,3,2,74.2575463686813,69.42171528452377,4.83583108415752,1.3322676295501878e-14,0.06512241947974017,True,True
Diem,full mesh,VISA,10 nodes,Energy,13,3,2,76.33104081824469,63.21639383634346,13.114646981901226,5.329070518200751e-15,0.17181276242687568,True,True
Diem,full mesh,VISA,40 nodes,Energy,12,3,2,43.054540367576664,35.10084009549407,7.953700272082592,8.881784197001252e-16,0.18473545888954215,True,True
Diem,hypercube,DDoS,10 nodes,Energy,13,3,2,15.185015123604417,12.485513595554128,2.6995015280502868,2.6645352591003757e-15,0.177774042770233,True,True
Diem,hypercube,DDoS,40 nodes,Energy,12,4,1,14.260238866502284,11.94669304664565,2.3135458198566345,8.881784197001252e-16,0.16223752221228363,True,False
Diem,hypercube,FIFA,10 nodes,Energy,13,3,2,15.694407790908437,13.522612704595026,2.1717950863134154,4.440892098500626e-15,0.1383801870862249,True,True
Diem,hypercube,FIFA,40 nodes,Energy,9,3,1,36.50686492939712,32.60125157057858,3.9056133588185347,0.0,0.1069829843338189,True,False
Diem,hypercube,GAFAM,10 nodes,Energy,13,3,2,14.894013303539158,12.154177650763886,2.7398356527752687,2.6645352591003757e-15,0.18395549922895674,True,True
Diem,hypercube,GAFAM,40 nodes,Energy,10,3,2,55.45955179691488,54.84274709345834,0.6168047034565443,6.661338147750939e-15,0.011121703718688473,True,True
Diem,hypercube,Gaming,10 nodes,Energy,13,3,2,65.69943293269331,60.89169721000857,4.807735722684754,1.4210854715202004e-14,0.07317773545488748,True,True
Diem,hypercube,Gaming,40 nodes,Energy,10,3,2,172.80433789184843,139.58198163145798,33.22235626039047,1.4210854715202004e-14,0.19225417987587246,True,True
Diem,hypercube,PayPal,10 nodes,Energy,13,3,2,128.27938623808993,90.07491802988721,38.20446820820272,7.105427357601002e-15,0.29782234954955444,True,True
Diem,hypercube,PayPal,40 nodes,Energy,11,3,1,83.6852757974523,80.11011909439844,3.575156703053875,1.1102230246251565e-14,0.04272145450899877,True,False
Diem,hypercube,VISA,10 nodes,Energy,12,3,2,47.16776404998743,34.749351061160624,12.41841298882682,1.0658141036401503e-14,0.263281782355976,True,True
Diem,hypercube,VISA,40 nodes,Energy,9,3,1,29.94142532582742,29.756510902410472,0.18491442341695216,3.524958103184872e-15,0.006175872437757507,True,False
Diem,scale-free,DDoS,10 nodes,Energy,13,3,2,43.187645854580374,30.710553285807727,12.477092568772665,1.7763568394002505e-14,0.28890420679064116,True,True
Diem,scale-free,DDoS,40 nodes,Energy,18,3,3,35.330262312545145,29.30732384448971,6.022938468055432,4.440892098500626e-15,0.17047533966134165,True,True
Diem,scale-free,FIFA,10 nodes,Energy,12,3,2,29.58145108581403,28.173856082158903,1.4075950036551252,3.1086244689504383e-15,0.04758370370580455,True,True
Diem,scale-free,FIFA,40 nodes,Energy,18,4,3,13.545601605134141,9.401440591053376,4.144161014080779,1.3322676295501878e-14,0.30594145132025974,True,True
Diem,scale-free,GAFAM,10 nodes,Energy,14,4,2,77.98920738868541,43.84595069563964,34.14325669304576,2.1316282072803006e-14,0.4377946364152846,True,True
Diem,scale-free,GAFAM,40 nodes,Energy,16,4,2,77.76701805651838,70.42485572085228,7.342162335666099,3.552713678800501e-15,0.09441229095771769,True,True
Diem,scale-free,Gaming,10 nodes,Energy,13,3,2,70.18848818380042,64.8669605192602,5.321527664540208,4.440892098500626e-15,0.07581767042203401,True,True
Diem,scale-free,Gaming,40 nodes,Energy,17,4,3,127.04333321721033,103.911473314086,23.131859903124386,4.973799150320701e-14,0.18207850280167834,True,True
Diem,scale-free,PayPal,10 nodes,Energy,13,4,1,60.421776287845255,46.369451232709736,14.052325055135523,3.552713678800501e-15,0.23257053861162896,True,False
Diem,scale-free,PayPal,40 nodes,Energy,19,5,4,213.8191464743597,170.32806123248014,43.491085241879595,2.1316282072803006e-14,0.20340126672002623,True,True
Diem,scale-free,VISA,10 nodes,Energy,12,3,2,57.85038875021104,57.837303914447915,0.013084835763111438,1.2254086634300165e-14,0.0002261840593605986,True,True
Diem,scale-free,VISA,40 nodes,Energy,19,6,4,175.86200753813537,77.91048743834583,97.95152009978952,2.842170943040401e-14,0.5569794264889698,True,True
Diem,torus,DDoS,10 nodes,Energy,13,3,2,63.228010196684,62.30500981777724,0.9230003789067561,5.551115123125783e-16,0.014597966566329855,True,True
Diem,torus,DDoS,40 nodes,Energy,10,3,1,23.874309756980058,17.598952744154964,6.275357012825093,8.881784197001252e-16,0.262849777719349,True,False
Diem,torus,FIFA,10 nodes,Energy,13,3,2,21.319706074449908,20.550900971021814,0.7688051034280948,1.6653345369377348e-15,0.036060774043665214,True,True
Diem,torus,FIFA,40 nodes,Energy,9,3,1,10.253795838336778,9.531652200323242,0.7221436380135371,8.881784197001252e-16,0.07042695694345644,True,False
Diem,torus,GAFAM,10 nodes,Energy,13,3,2,162.72495999897427,153.19344709803048,9.53151290094383,3.552713678800501e-14,0.05857437544310296,True,True
Diem,torus,GAFAM,40 nodes,Energy,13,4,2,64.77498281454535,48.80308332429401,15.971899490251372,2.6645352591003757e-14,0.24657512509080667,True,True
Diem,torus,Gaming,10 nodes,Energy,12,3,2,44.11626762165584,32.72997765631506,11.386289965340797,1.7763568394002505e-14,0.2580973092055386,True,True
Diem,torus,Gaming,40 nodes,Energy,11,4,3,101.68715366366511,87.19601443281165,14.49113923085347,7.105427357601002e-15,0.14250707890579348,True,True
